segment;pas;paire;succes;attendu
S019;880;gamma->beta;0;0.8998357963875205
S019;887;gamma->beta;0;0.8459254371494557
S019;1019;gamma->beta;1;0.9359016937894388
S019;1052;gamma->beta;1;0.9359016937894388
S019;1084;gamma->beta;1;0.8998357963875205
S019;1088;gamma->beta;1;0.9359016937894388
S019;1200;gamma->beta;1;0.8448500651890483
S019;1233;gamma->beta;1;0.8774476704929102
S020;217;gamma->beta;1;0.9359016937894388
S020;358;gamma->beta;1;0.8774476704929102
S020;376;gamma->beta;1;0.918937100571813
S020;390;gamma->beta;1;0.918937100571813
S020;396;gamma->beta;1;0.8774476704929102
S020;439;gamma->beta;1;0.918937100571813
S020;451;gamma->beta;0;0.918937100571813
S020;581;gamma->beta;1;0.8448500651890483
S020;659;gamma->beta;1;0.9359016937894388
S020;668;gamma->beta;1;0.8998357963875205
S020;682;gamma->beta;1;0.8998357963875205
S020;685;gamma->beta;1;0.8998357963875205
S020;709;gamma->beta;1;0.8998357963875205
S020;713;gamma->beta;1;0.8998357963875205
S020;749;gamma->beta;1;0.918937100571813
S020;781;gamma->beta;1;0.918937100571813
S020;786;gamma->beta;1;0.8774476704929102
S020;788;gamma->beta;1;0.8774476704929102
S020;823;gamma->beta;1;0.918937100571813
S020;830;gamma->beta;1;0.918937100571813
S020;844;gamma->beta;1;0.918937100571813
S020;850;gamma->beta;1;0.918937100571813
S020;852;gamma->beta;1;0.918937100571813
S020;858;gamma->beta;1;0.918937100571813
S020;883;gamma->beta;1;0.918937100571813
S020;885;gamma->beta;1;0.918937100571813
S020;908;gamma->beta;1;0.918937100571813
S020;912;gamma->beta;1;0.918937100571813
S020;1012;gamma->beta;1;0.8998357963875205
S021;58;gamma->beta;1;0.918937100571813
S021;76;gamma->beta;1;0.9359016937894388
S021;86;gamma->beta;1;0.9359016937894388
S021;155;gamma->beta;0;0.918937100571813
S021;158;gamma->beta;0;0.918937100571813
S021;298;gamma->beta;1;0.8774476704929102
S021;302;gamma->beta;1;0.8448500651890483
S021;332;gamma->beta;1;0.918937100571813
S021;435;gamma->beta;1;0.918937100571813
S021;438;gamma->beta;1;0.918937100571813
S021;441;gamma->beta;1;0.918937100571813
S021;451;gamma->beta;1;0.8774476704929102
S021;471;gamma->beta;1;0.918937100571813
S021;574;gamma->beta;1;0.8459254371494557
S021;665;gamma->beta;1;0.8774476704929102
S021;693;gamma->beta;1;0.8774476704929102
S021;698;gamma->beta;1;0.8774476704929102
S021;743;gamma->beta;1;0.8448500651890483
S021;752;gamma->beta;1;0.918937100571813
S021;758;gamma->beta;1;0.918937100571813
S021;959;gamma->beta;0;0.8448500651890483
S021;976;gamma->beta;0;0.8448500651890483
S021;1105;gamma->beta;1;0.8448500651890483
S021;1108;gamma->beta;1;0.8448500651890483
S021;1111;gamma->beta;1;0.8774476704929102
S021;1214;gamma->beta;1;0.9359016937894388
S021;1230;gamma->beta;1;0.8998357963875205
S021;1245;gamma->beta;1;0.9359016937894388
S021;1248;gamma->beta;1;0.8998357963875205
S022;64;gamma->beta;1;0.918937100571813
S022;75;gamma->beta;1;0.918937100571813
S022;86;gamma->beta;1;0.918937100571813
S022;89;gamma->beta;1;0.918937100571813
S022;250;gamma->beta;0;0.8998357963875205
S022;257;gamma->beta;0;0.8998357963875205
S022;386;gamma->beta;1;0.8459254371494557
S022;388;gamma->beta;1;0.8998357963875205
S022;431;gamma->beta;1;0.9359016937894388
S022;449;gamma->beta;1;0.9359016937894388
S022;459;gamma->beta;1;0.9359016937894388
S022;510;gamma->beta;1;0.8774476704929102
S022;548;gamma->beta;1;0.8774476704929102
S022;550;gamma->beta;1;0.918937100571813
S022;560;gamma->beta;1;0.8774476704929102
S022;587;gamma->beta;1;0.918937100571813
S022;604;gamma->beta;1;0.8774476704929102
S022;610;gamma->beta;1;0.918937100571813
S022;617;gamma->beta;1;0.8774476704929102
S022;637;gamma->beta;1;0.918937100571813
S022;740;gamma->beta;0;0.8998357963875205
S022;844;gamma->beta;1;0.8459254371494557
S022;855;gamma->beta;1;0.8998357963875205
S022;864;gamma->beta;1;0.8459254371494557
S022;876;gamma->beta;1;0.8998357963875205
S022;889;gamma->beta;1;0.8998357963875205
S022;934;gamma->beta;1;0.9359016937894388
S022;1047;gamma->beta;1;0.8448500651890483
S022;1068;gamma->beta;1;0.8448500651890483
S022;1092;gamma->beta;1;0.8774476704929102
S022;1193;gamma->beta;1;0.8774476704929102
S022;1221;gamma->beta;1;0.8448500651890483
S022;1224;gamma->beta;1;0.8774476704929102
S022;1255;gamma->beta;1;0.918937100571813
S023;76;gamma->beta;1;0.8998357963875205
S023;80;gamma->beta;1;0.8998357963875205
S023;89;gamma->beta;1;0.8998357963875205
S023;266;gamma->beta;1;0.918937100571813
S023;270;gamma->beta;1;0.918937100571813
S023;287;gamma->beta;1;0.918937100571813
S023;290;gamma->beta;1;0.8774476704929102
S023;298;gamma->beta;1;0.918937100571813
S023;307;gamma->beta;1;0.8774476704929102
S023;339;gamma->beta;1;0.918937100571813
S023;397;gamma->beta;1;0.918937100571813
S023;509;gamma->beta;1;0.918937100571813
S023;518;gamma->beta;1;0.918937100571813
S023;582;gamma->beta;1;0.9359016937894388
S023;584;gamma->beta;1;0.9359016937894388
S023;591;gamma->beta;1;0.9359016937894388
S023;595;gamma->beta;1;0.9359016937894388
S023;624;gamma->beta;1;0.8998357963875205
S023;646;gamma->beta;1;0.9359016937894388
S023;678;gamma->beta;1;0.918937100571813
S023;682;gamma->beta;1;0.918937100571813
S023;833;gamma->beta;1;0.8459254371494557
S023;857;gamma->beta;1;0.8459254371494557
S023;860;gamma->beta;1;0.8459254371494557
S023;877;gamma->beta;1;0.8459254371494557
S023;879;gamma->beta;1;0.8998357963875205
S023;882;gamma->beta;1;0.9359016937894388
S023;1047;gamma->beta;1;0.8774476704929102
S023;1138;gamma->beta;1;0.8998357963875205
S023;1216;gamma->beta;1;0.8774476704929102
S023;1218;gamma->beta;1;0.8774476704929102
S024;22;gamma->beta;1;0.8774476704929102
S024;28;gamma->beta;1;0.918937100571813
S024;47;gamma->beta;1;0.8774476704929102
S024;49;gamma->beta;1;0.918937100571813
S024;208;gamma->beta;1;0.8774476704929102
S024;212;gamma->beta;1;0.8774476704929102
S024;282;gamma->beta;1;0.9359016937894388
S024;299;gamma->beta;1;0.9359016937894388
S024;373;gamma->beta;1;0.8774476704929102
S024;384;gamma->beta;1;0.8774476704929102
S024;414;gamma->beta;1;0.8774476704929102
S024;422;gamma->beta;1;0.8774476704929102
S024;429;gamma->beta;1;0.8774476704929102
S024;474;gamma->beta;1;0.918937100571813
S024;493;gamma->beta;1;0.8774476704929102
S024;571;gamma->beta;1;0.8998357963875205
S024;573;gamma->beta;1;0.8998357963875205
S024;585;gamma->beta;1;0.9359016937894388
S024;589;gamma->beta;1;0.8998357963875205
S024;596;gamma->beta;1;0.8459254371494557
S024;625;gamma->beta;1;0.8998357963875205
S024;637;gamma->beta;1;0.8998357963875205
S024;643;gamma->beta;1;0.9359016937894388
S024;696;gamma->beta;1;0.8774476704929102
S024;699;gamma->beta;1;0.8774476704929102
S024;701;gamma->beta;1;0.918937100571813
S024;734;gamma->beta;0;0.918937100571813
S024;858;gamma->beta;1;0.8448500651890483
S024;865;gamma->beta;1;0.8448500651890483
S024;896;gamma->beta;1;0.8774476704929102
S024;963;gamma->beta;1;0.8998357963875205
S024;1090;gamma->beta;0;0.8448500651890483
S024;1093;gamma->beta;0;0.8448500651890483
S024;1096;gamma->beta;0;0.8448500651890483
S024;1098;gamma->beta;0;0.8774476704929102
S024;1142;gamma->beta;0;0.8774476704929102
S024;1144;gamma->beta;0;0.8774476704929102
S024;1161;gamma->beta;1;0.8774476704929102
S024;1193;gamma->beta;1;0.918937100571813
S024;1320;gamma->beta;1;0.918937100571813
S025;39;gamma->beta;1;0.8998357963875205
S025;107;gamma->beta;1;0.8998357963875205
S025;249;gamma->beta;1;0.9359016937894388
S025;254;gamma->beta;1;0.9359016937894388
S025;256;gamma->beta;1;0.9359016937894388
S025;261;gamma->beta;1;0.9359016937894388
S025;332;gamma->beta;1;0.918937100571813
S025;339;gamma->beta;1;0.8774476704929102
S025;347;gamma->beta;1;0.8774476704929102
S025;440;gamma->beta;1;0.8459254371494557
S025;448;gamma->beta;1;0.8459254371494557
S025;454;gamma->beta;1;0.8459254371494557
S025;465;gamma->beta;1;0.8998357963875205
S025;485;gamma->beta;1;0.8459254371494557
S025;487;gamma->beta;1;0.8998357963875205
S025;527;gamma->beta;1;0.918937100571813
S025;533;gamma->beta;1;0.8774476704929102
S025;540;gamma->beta;1;0.8774476704929102
S025;545;gamma->beta;1;0.918937100571813
S025;588;gamma->beta;1;0.918937100571813
S025;629;gamma->beta;1;0.8998357963875205
S025;646;gamma->beta;1;0.8998357963875205
S025;708;gamma->beta;1;0.918937100571813
S025;710;gamma->beta;1;0.8774476704929102
S025;712;gamma->beta;1;0.8774476704929102
S025;720;gamma->beta;1;0.918937100571813
S025;817;gamma->beta;1;0.918937100571813
S025;1019;gamma->beta;1;0.8459254371494557
S025;1031;gamma->beta;1;0.8459254371494557
S025;1138;gamma->beta;1;0.8774476704929102
S026;13;gamma->beta;1;0.918937100571813
S026;98;gamma->beta;1;0.8998357963875205
S026;101;gamma->beta;1;0.8998357963875205
S026;106;gamma->beta;1;0.8998357963875205
S026;110;gamma->beta;1;0.8998357963875205
S026;262;gamma->beta;1;0.8459254371494557
S026;272;gamma->beta;1;0.8459254371494557
S026;275;gamma->beta;1;0.8459254371494557
S026;279;gamma->beta;1;0.8459254371494557
S026;444;gamma->beta;1;0.8774476704929102
S026;450;gamma->beta;1;0.8774476704929102
S026;545;gamma->beta;1;0.8998357963875205
S026;549;gamma->beta;1;0.8998357963875205
S026;554;gamma->beta;1;0.8459254371494557
S026;559;gamma->beta;1;0.8459254371494557
S026;590;gamma->beta;1;0.8998357963875205
S026;593;gamma->beta;1;0.8998357963875205
S026;600;gamma->beta;1;0.9359016937894388
S026;607;gamma->beta;1;0.9359016937894388
S026;681;gamma->beta;1;0.8998357963875205
S026;683;gamma->beta;1;0.8998357963875205
S026;685;gamma->beta;1;0.9359016937894388
S026;814;gamma->beta;1;0.8448500651890483
S026;819;gamma->beta;1;0.8774476704929102
S026;874;gamma->beta;1;0.918937100571813
S026;877;gamma->beta;1;0.8774476704929102
S026;906;gamma->beta;1;0.918937100571813
S026;979;gamma->beta;1;0.8998357963875205
S026;1058;gamma->beta;1;0.918937100571813
S026;1090;gamma->beta;1;0.918937100571813
S026;1095;gamma->beta;1;0.8774476704929102
S026;1159;gamma->beta;1;0.918937100571813
S026;1246;gamma->beta;1;0.9359016937894388
S026;1254;gamma->beta;1;0.9359016937894388
S026;1324;gamma->beta;1;0.9359016937894388
S027;1;gamma->beta;1;0.918937100571813
S027;118;gamma->beta;0;0.8998357963875205
S027;124;gamma->beta;0;0.8459254371494557
S027;130;gamma->beta;0;0.8459254371494557
S027;132;gamma->beta;0;0.8459254371494557
S027;443;gamma->beta;1;0.8459254371494557
S027;463;gamma->beta;1;0.8459254371494557
S027;560;gamma->beta;1;0.8774476704929102
S027;586;gamma->beta;1;0.8448500651890483
S027;610;gamma->beta;1;0.8774476704929102
S027;741;gamma->beta;1;0.8774476704929102
S027;768;gamma->beta;1;0.918937100571813
S027;780;gamma->beta;1;0.8448500651890483
S027;785;gamma->beta;1;0.918937100571813
S027;843;gamma->beta;1;0.918937100571813
S027;996;gamma->beta;1;0.8998357963875205
S027;1089;gamma->beta;1;0.8774476704929102
S027;1220;gamma->beta;1;0.8998357963875205
S027;1234;gamma->beta;1;0.8998357963875205
S027;1237;gamma->beta;1;0.8998357963875205
S028;236;gamma->beta;1;0.8459254371494557
S028;239;gamma->beta;1;0.8459254371494557
S028;331;gamma->beta;1;0.8448500651890483
S028;335;gamma->beta;1;0.8774476704929102
S028;500;gamma->beta;1;0.8448500651890483
S028;525;gamma->beta;1;0.8774476704929102
S028;532;gamma->beta;1;0.8774476704929102
S028;603;gamma->beta;1;0.9359016937894388
S028;616;gamma->beta;1;0.9359016937894388
S028;619;gamma->beta;1;0.8998357963875205
S028;635;gamma->beta;1;0.9359016937894388
S028;653;gamma->beta;1;0.9359016937894388
S028;687;gamma->beta;1;0.918937100571813
S028;766;gamma->beta;1;0.9359016937894388
S028;971;gamma->beta;1;0.8998357963875205
S028;974;gamma->beta;1;0.9359016937894388
S028;1216;gamma->beta;1;0.8774476704929102
S028;1237;gamma->beta;0;0.918937100571813
S028;1239;gamma->beta;0;0.8774476704929102
S029;50;gamma->beta;1;0.9359016937894388
S029;90;gamma->beta;1;0.8998357963875205
S029;95;gamma->beta;1;0.8998357963875205
S029;166;gamma->beta;1;0.918937100571813
S029;171;gamma->beta;1;0.918937100571813
S029;250;gamma->beta;1;0.9359016937894388
S029;259;gamma->beta;1;0.8998357963875205
S029;271;gamma->beta;1;0.8459254371494557
S029;277;gamma->beta;1;0.8459254371494557
S029;351;gamma->beta;1;0.918937100571813
S029;543;gamma->beta;1;0.8774476704929102
S029;585;gamma->beta;1;0.8774476704929102
S029;588;gamma->beta;1;0.8774476704929102
S029;593;gamma->beta;1;0.8774476704929102
S029;869;gamma->beta;1;0.8774476704929102
S029;873;gamma->beta;1;0.8448500651890483
S029;941;gamma->beta;1;0.918937100571813
S029;1005;gamma->beta;1;0.918937100571813
S029;1007;gamma->beta;1;0.918937100571813
S029;1015;gamma->beta;1;0.918937100571813
S029;1110;gamma->beta;1;0.918937100571813
S029;1116;gamma->beta;1;0.918937100571813
S029;1121;gamma->beta;1;0.8774476704929102
S029;1156;gamma->beta;1;0.8774476704929102
S029;1252;gamma->beta;1;0.8998357963875205
S030;2;gamma->beta;1;0.918937100571813
S030;36;gamma->beta;1;0.918937100571813
S030;101;gamma->beta;1;0.8774476704929102
S030;270;gamma->beta;1;0.8448500651890483
S030;305;gamma->beta;1;0.8774476704929102
S030;309;gamma->beta;1;0.8774476704929102
S030;347;gamma->beta;1;0.918937100571813
S030;370;gamma->beta;1;0.8774476704929102
S030;653;gamma->beta;1;0.8998357963875205
S030;686;gamma->beta;1;0.8459254371494557
S030;689;gamma->beta;1;0.8998357963875205
S030;695;gamma->beta;1;0.9359016937894388
S030;744;gamma->beta;1;0.918937100571813
S030;755;gamma->beta;1;0.918937100571813
S030;817;gamma->beta;1;0.918937100571813
S030;990;gamma->beta;1;0.8998357963875205
S030;993;gamma->beta;1;0.8998357963875205
S031;27;gamma->beta;0;0.9359016937894388
S031;83;gamma->beta;1;0.8998357963875205
S031;85;gamma->beta;1;0.8998357963875205
S031;93;gamma->beta;1;0.8998357963875205
S031;102;gamma->beta;1;0.8459254371494557
S031;110;gamma->beta;1;0.8459254371494557
S031;137;gamma->beta;1;0.9359016937894388
S031;141;gamma->beta;1;0.9359016937894388
S031;275;gamma->beta;1;0.8448500651890483
S031;286;gamma->beta;1;0.8448500651890483
S031;294;gamma->beta;1;0.8448500651890483
S031;299;gamma->beta;1;0.8774476704929102
S031;301;gamma->beta;1;0.8774476704929102
S031;303;gamma->beta;1;0.8774476704929102
S031;462;gamma->beta;1;0.8998357963875205
S031;467;gamma->beta;1;0.8459254371494557
S031;535;gamma->beta;1;0.918937100571813
S031;555;gamma->beta;1;0.8774476704929102
S031;557;gamma->beta;1;0.8774476704929102
S031;561;gamma->beta;1;0.918937100571813
S031;575;gamma->beta;1;0.8774476704929102
S031;582;gamma->beta;1;0.8448500651890483
S031;607;gamma->beta;1;0.918937100571813
S031;609;gamma->beta;1;0.918937100571813
S031;689;gamma->beta;1;0.8998357963875205
S031;693;gamma->beta;1;0.9359016937894388
S031;699;gamma->beta;1;0.9359016937894388
S031;821;gamma->beta;0;0.8774476704929102
S031;824;gamma->beta;0;0.8448500651890483
S031;914;gamma->beta;1;0.8774476704929102
S031;926;gamma->beta;1;0.8774476704929102
S031;928;gamma->beta;1;0.8774476704929102
S031;939;gamma->beta;1;0.8448500651890483
S031;941;gamma->beta;1;0.8774476704929102
S031;1021;gamma->beta;1;0.8998357963875205
S031;1111;gamma->beta;1;0.8774476704929102
S031;1121;gamma->beta;1;0.918937100571813
S031;1127;gamma->beta;1;0.8448500651890483
S031;1130;gamma->beta;1;0.8448500651890483
S031;1216;gamma->beta;1;0.8998357963875205
S031;1321;gamma->beta;1;0.9359016937894388
S032;191;gamma->beta;1;0.8448500651890483
S032;264;gamma->beta;1;0.9359016937894388
S032;354;gamma->beta;1;0.8774476704929102
S032;465;gamma->beta;1;0.8459254371494557
S032;471;gamma->beta;1;0.8998357963875205
S032;473;gamma->beta;1;0.8459254371494557
S032;475;gamma->beta;1;0.8459254371494557
S032;489;gamma->beta;1;0.8998357963875205
S032;502;gamma->beta;1;0.8998357963875205
S032;505;gamma->beta;1;0.8998357963875205
S032;508;gamma->beta;1;0.8998357963875205
S032;667;gamma->beta;1;0.8448500651890483
S032;675;gamma->beta;1;0.8774476704929102
S032;715;gamma->beta;1;0.8774476704929102
S032;722;gamma->beta;1;0.8774476704929102
S032;755;gamma->beta;1;0.8998357963875205
S032;757;gamma->beta;1;0.9359016937894388
S032;811;gamma->beta;1;0.9359016937894388
S032;815;gamma->beta;1;0.9359016937894388
S032;849;gamma->beta;1;0.9359016937894388
S032;852;gamma->beta;1;0.9359016937894388
S032;908;gamma->beta;1;0.8774476704929102
S032;1006;gamma->beta;1;0.8998357963875205
S032;1008;gamma->beta;1;0.8998357963875205
S032;1171;gamma->beta;1;0.8448500651890483
S032;1173;gamma->beta;1;0.8774476704929102
S032;1184;gamma->beta;1;0.8774476704929102
S032;1216;gamma->beta;1;0.8774476704929102
S032;1323;gamma->beta;1;0.9359016937894388
S033;1;gamma->beta;1;0.8448500651890483
S033;10;gamma->beta;1;0.8774476704929102
S033;49;gamma->beta;1;0.9359016937894388
S033;56;gamma->beta;1;0.9359016937894388
S033;59;gamma->beta;1;0.8998357963875205
S033;193;gamma->beta;1;0.8998357963875205
S033;217;gamma->beta;1;0.8998357963875205
S033;273;gamma->beta;1;0.8774476704929102
S033;280;gamma->beta;1;0.8774476704929102
S033;290;gamma->beta;1;0.8774476704929102
S033;478;gamma->beta;1;0.8459254371494557
S033;482;gamma->beta;1;0.8459254371494557
S033;485;gamma->beta;1;0.8459254371494557
S033;487;gamma->beta;1;0.8459254371494557
S033;678;gamma->beta;1;0.918937100571813
S033;725;gamma->beta;0;0.8774476704929102
S033;727;gamma->beta;0;0.8774476704929102
S033;905;gamma->beta;1;0.8774476704929102
S033;909;gamma->beta;1;0.918937100571813
S033;915;gamma->beta;1;0.8448500651890483
S033;922;gamma->beta;1;0.8774476704929102
S033;1173;gamma->beta;1;0.9359016937894388
S033;1256;gamma->beta;1;0.8774476704929102
S033;1320;gamma->beta;1;0.918937100571813
S034;1;gamma->beta;1;0.8998357963875205
S034;84;gamma->beta;1;0.8774476704929102
S034;147;gamma->beta;1;0.918937100571813
S034;150;gamma->beta;1;0.9359016937894388
S034;331;gamma->beta;1;0.8774476704929102
S034;411;gamma->beta;1;0.8774476704929102
S034;420;gamma->beta;1;0.918937100571813
S034;475;gamma->beta;1;0.9359016937894388
S034;599;gamma->beta;0;0.8459254371494557
S034;604;gamma->beta;0;0.8459254371494557
S034;706;gamma->beta;1;0.8459254371494557
S034;709;gamma->beta;1;0.8459254371494557
S034;717;gamma->beta;1;0.8459254371494557
S034;731;gamma->beta;1;0.9359016937894388
S034;749;gamma->beta;1;0.9359016937894388
S034;763;gamma->beta;1;0.9359016937894388
S034;788;gamma->beta;1;0.8774476704929102
S034;794;gamma->beta;1;0.918937100571813
S034;808;gamma->beta;1;0.918937100571813
S034;906;gamma->beta;1;0.8998357963875205
S034;935;gamma->beta;1;0.8459254371494557
S034;937;gamma->beta;1;0.8459254371494557
S034;1024;gamma->beta;1;0.8998357963875205
S034;1028;gamma->beta;1;0.8998357963875205
S034;1113;gamma->beta;1;0.8448500651890483
S034;1116;gamma->beta;1;0.8774476704929102
S034;1120;gamma->beta;1;0.8448500651890483
S034;1146;gamma->beta;1;0.8774476704929102
S034;1148;gamma->beta;1;0.8448500651890483
S034;1152;gamma->beta;1;0.8774476704929102
S034;1231;gamma->beta;1;0.9359016937894388
S035;254;gamma->beta;1;0.8448500651890483
S035;259;gamma->beta;1;0.8448500651890483
S035;261;gamma->beta;1;0.8448500651890483
S035;263;gamma->beta;1;0.8448500651890483
S035;291;gamma->beta;1;0.8774476704929102
S035;338;gamma->beta;1;0.9359016937894388
S035;340;gamma->beta;1;0.9359016937894388
S035;393;gamma->beta;1;0.9359016937894388
S035;407;gamma->beta;1;0.9359016937894388
S035;607;gamma->beta;1;0.8448500651890483
S035;609;gamma->beta;1;0.8774476704929102
S035;636;gamma->beta;1;0.8774476704929102
S035;645;gamma->beta;1;0.918937100571813
S035;654;gamma->beta;1;0.8448500651890483
S035;656;gamma->beta;1;0.8774476704929102
S035;658;gamma->beta;1;0.8448500651890483
S035;664;gamma->beta;1;0.918937100571813
S035;666;gamma->beta;1;0.8448500651890483
S035;862;gamma->beta;1;0.8448500651890483
S035;865;gamma->beta;1;0.8774476704929102
S035;933;gamma->beta;1;0.9359016937894388
S035;966;gamma->beta;1;0.8459254371494557
S035;1001;gamma->beta;1;0.8998357963875205
S035;1014;gamma->beta;1;0.9359016937894388
S035;1023;gamma->beta;1;0.9359016937894388
S035;1115;gamma->beta;1;0.9359016937894388
S035;1125;gamma->beta;1;0.8998357963875205
S035;1137;gamma->beta;1;0.8998357963875205
S035;1141;gamma->beta;1;0.9359016937894388
S036;20;gamma->beta;1;0.9359016937894388
S036;120;gamma->beta;1;0.8774476704929102
S036;138;gamma->beta;1;0.8774476704929102
S036;145;gamma->beta;1;0.8448500651890483
S036;147;gamma->beta;1;0.918937100571813
S036;153;gamma->beta;1;0.8448500651890483
S036;158;gamma->beta;1;0.8448500651890483
S036;225;gamma->beta;1;0.8998357963875205
S036;298;gamma->beta;1;0.8998357963875205
S036;395;gamma->beta;1;0.918937100571813
S036;414;gamma->beta;1;0.8774476704929102
S036;493;gamma->beta;1;0.918937100571813
S036;519;gamma->beta;1;0.8448500651890483
S036;522;gamma->beta;1;0.8448500651890483
S036;529;gamma->beta;1;0.8774476704929102
S036;534;gamma->beta;1;0.8448500651890483
S036;546;gamma->beta;1;0.8448500651890483
S036;549;gamma->beta;1;0.8774476704929102
S036;595;gamma->beta;1;0.918937100571813
S036;612;gamma->beta;1;0.8774476704929102
S036;700;gamma->beta;1;0.918937100571813
S036;741;gamma->beta;0;0.918937100571813
S036;876;gamma->beta;1;0.8448500651890483
S036;881;gamma->beta;1;0.8774476704929102
S036;889;gamma->beta;1;0.8774476704929102
S036;907;gamma->beta;1;0.8448500651890483
S036;935;gamma->beta;1;0.918937100571813
S036;967;gamma->beta;1;0.8998357963875205
S036;969;gamma->beta;1;0.8998357963875205
S036;975;gamma->beta;1;0.8998357963875205
S036;979;gamma->beta;1;0.8998357963875205
S036;982;gamma->beta;1;0.8998357963875205
S036;1013;gamma->beta;1;0.9359016937894388
S036;1321;gamma->beta;1;0.8459254371494557
S037;46;gamma->beta;1;0.8998357963875205
S037;52;gamma->beta;1;0.9359016937894388
S037;97;gamma->beta;1;0.9359016937894388
S037;185;gamma->beta;1;0.9359016937894388
S037;206;gamma->beta;1;0.8459254371494557
S037;262;gamma->beta;1;0.918937100571813
S037;340;gamma->beta;1;0.9359016937894388
S037;353;gamma->beta;1;0.9359016937894388
S037;378;gamma->beta;1;0.8459254371494557
S037;386;gamma->beta;1;0.8998357963875205
S037;502;gamma->beta;1;0.9359016937894388
S037;632;gamma->beta;1;0.8448500651890483
S037;637;gamma->beta;1;0.8448500651890483
S037;644;gamma->beta;1;0.918937100571813
S037;782;gamma->beta;1;0.8998357963875205
S037;874;gamma->beta;1;0.9359016937894388
S037;887;gamma->beta;1;0.9359016937894388
S037;900;gamma->beta;1;0.8998357963875205
S037;902;gamma->beta;1;0.8998357963875205
S037;910;gamma->beta;1;0.8459254371494557
S037;915;gamma->beta;1;0.8998357963875205
S037;1071;gamma->beta;1;0.8998357963875205
S038;289;gamma->beta;0;0.8459254371494557
S038;292;gamma->beta;0;0.8459254371494557
S038;442;gamma->beta;1;0.8459254371494557
S038;481;gamma->beta;1;0.8998357963875205
S038;486;gamma->beta;1;0.8998357963875205
S038;490;gamma->beta;1;0.8998357963875205
S038;547;gamma->beta;1;0.8774476704929102
S038;773;gamma->beta;1;0.8459254371494557
S038;791;gamma->beta;1;0.8459254371494557
S038;817;gamma->beta;1;0.8998357963875205
S038;825;gamma->beta;1;0.8998357963875205
S038;951;gamma->beta;1;0.8459254371494557
S038;1031;gamma->beta;1;0.918937100571813
S038;1047;gamma->beta;1;0.8774476704929102
S038;1156;gamma->beta;1;0.8459254371494557
S038;1320;gamma->beta;1;0.8448500651890483
S039;80;gamma->beta;1;0.8998357963875205
S039;87;gamma->beta;1;0.8459254371494557
S039;300;gamma->beta;1;0.8448500651890483
S039;335;gamma->beta;1;0.8774476704929102
S039;338;gamma->beta;1;0.8774476704929102
S039;427;gamma->beta;1;0.918937100571813
S039;584;gamma->beta;1;0.8998357963875205
S039;591;gamma->beta;1;0.8459254371494557
S039;816;gamma->beta;1;0.8774476704929102
S039;911;gamma->beta;1;0.8998357963875205
S039;1019;gamma->beta;1;0.8448500651890483
S039;1023;gamma->beta;1;0.8448500651890483
S039;1115;gamma->beta;1;0.8459254371494557
S039;1118;gamma->beta;1;0.8459254371494557
S039;1132;gamma->beta;1;0.8459254371494557
S039;1162;gamma->beta;1;0.8998357963875205
S039;1221;gamma->beta;1;0.918937100571813
S040;13;gamma->beta;1;0.9359016937894388
S040;94;gamma->beta;1;0.918937100571813
S040;164;gamma->beta;0;0.8998357963875205
S040;169;gamma->beta;0;0.8998357963875205
S040;177;gamma->beta;0;0.8998357963875205
S040;196;gamma->beta;0;0.8459254371494557
S040;203;gamma->beta;0;0.8459254371494557
S040;307;gamma->beta;0;0.8998357963875205
S040;446;gamma->beta;0;0.8459254371494557
S040;456;gamma->beta;0;0.8459254371494557
S040;477;gamma->beta;0;0.8459254371494557
S040;614;gamma->beta;0;0.8459254371494557
S040;618;gamma->beta;1;0.8459254371494557
S040;724;gamma->beta;1;0.8998357963875205
S040;836;gamma->beta;1;0.8998357963875205
S040;907;gamma->beta;1;0.918937100571813
S040;912;gamma->beta;1;0.918937100571813
S040;1048;gamma->beta;1;0.8774476704929102
S040;1070;gamma->beta;1;0.8774476704929102
S040;1096;gamma->beta;1;0.8774476704929102
S040;1112;gamma->beta;1;0.8774476704929102
S040;1125;gamma->beta;1;0.918937100571813
S041;15;gamma->beta;1;0.9359016937894388
S041;138;gamma->beta;1;0.8448500651890483
S041;141;gamma->beta;1;0.8774476704929102
S041;168;gamma->beta;1;0.8448500651890483
S041;196;gamma->beta;1;0.8774476704929102
S041;199;gamma->beta;1;0.918937100571813
S041;242;gamma->beta;0;0.8998357963875205
S041;489;gamma->beta;1;0.8998357963875205
S041;497;gamma->beta;1;0.8459254371494557
S041;500;gamma->beta;1;0.8998357963875205
S041;510;gamma->beta;1;0.8459254371494557
S041;698;gamma->beta;1;0.8774476704929102
S041;775;gamma->beta;1;0.8774476704929102
S041;805;gamma->beta;1;0.918937100571813
S041;991;gamma->beta;0;0.8998357963875205
S041;1001;gamma->beta;0;0.8998357963875205
S041;1008;gamma->beta;0;0.8998357963875205
S041;1023;gamma->beta;0;0.8998357963875205
S041;1065;gamma->beta;0;0.8998357963875205
S041;1075;gamma->beta;0;0.8998357963875205
S042;157;gamma->beta;1;0.8998357963875205
S042;241;gamma->beta;1;0.918937100571813
S042;271;gamma->beta;1;0.8448500651890483
S042;483;gamma->beta;1;0.8448500651890483
S042;485;gamma->beta;1;0.8774476704929102
S042;502;gamma->beta;1;0.8448500651890483
