segment;pas;appel;succes;attendu
S015;606;F06->alpha;1;0.7933884297520661
S015;608;F06->alpha;1;0.7933884297520661
S015;633;F06->alpha;1;0.8349673202614379
S015;776;F06->alpha;1;0.8782742681047766
S015;792;F06->alpha;1;0.7684491978609626
S015;801;F06->alpha;1;0.9429280397022333
S015;826;F06->alpha;1;0.8662116040955632
S015;828;F06->alpha;1;0.7684491978609626
S015;890;F06->alpha;0;0.7658371040723982
S015;896;F06->alpha;1;0.8577319587628865
S015;914;F06->alpha;1;0.8729591836734694
S015;923;F06->alpha;1;0.8599695585996956
S015;925;F06->alpha;1;0.8185840707964602
S015;930;F06->alpha;1;0.8245518739815317
S015;942;F06->alpha;1;0.882808181315644
S015;960;F06->alpha;1;0.8155067725361981
S015;975;F06->alpha;1;0.8538095238095238
S015;985;F06->alpha;0;0.7658371040723982
S016;73;F06->alpha;1;0.8498727735368957
S016;83;F06->alpha;1;0.8955916473317865
S016;113;F06->alpha;1;0.8599695585996956
S016;115;F06->alpha;1;0.8821292775665399
S016;130;F06->alpha;1;0.8287104622871047
S016;159;F06->alpha;1;0.8245518739815317
S016;169;F06->alpha;1;0.9429280397022333
S016;222;F06->alpha;1;0.8547008547008547
S016;224;F06->alpha;1;0.8349673202614379
S016;274;F06->alpha;1;0.7658536585365854
S016;279;F06->alpha;1;0.8245518739815317
S016;281;F06->alpha;1;0.8245518739815317
S016;404;F06->alpha;1;0.9587443946188341
S016;406;F06->alpha;0;0.9133202742409402
S016;408;F06->alpha;0;0.9102040816326531
S016;462;F06->alpha;1;0.7933884297520661
S016;494;F06->alpha;0;0.7684491978609626
S016;527;F06->alpha;1;0.7778489116517285
S016;648;F06->alpha;1;0.9015025041736227
S016;650;F06->alpha;1;0.8729591836734694
S016;679;F06->alpha;1;0.7740076824583867
S016;740;F06->alpha;0;0.7629310344827587
S016;759;F06->alpha;1;0.8287104622871047
S016;826;F06->alpha;1;0.8373983739837398
S016;857;F06->alpha;1;0.8599695585996956
S016;909;F06->alpha;1;0.8292228943694742
S016;931;F06->alpha;1;0.7530186608122942
S016;933;F06->alpha;1;0.7530186608122942
S016;954;F06->alpha;0;0.8185840707964602
S016;1006;F06->alpha;0;0.8729591836734694
S016;1008;F06->alpha;1;0.8729591836734694
S016;1019;F06->alpha;1;0.8361522198731501
S016;1042;F06->alpha;0;0.9254345837145471
S016;1105;F06->alpha;1;0.8577319587628865
S016;1118;F06->alpha;1;0.7933884297520661
S016;1140;F06->alpha;1;0.9328537170263789
S016;1153;F06->alpha;1;0.8287104622871047
S016;1245;F06->alpha;1;0.9587443946188341
S016;1370;F06->alpha;1;0.8782742681047766
S016;1393;F06->alpha;1;0.9429280397022333
S016;1405;F06->alpha;1;0.8185840707964602
S016;1407;F06->alpha;1;0.8821292775665399
S016;1409;F06->alpha;1;0.7684491978609626
S017;104;F06->alpha;1;0.8292228943694742
S017;106;F06->alpha;1;0.7530186608122942
S017;135;F06->alpha;1;0.895330112721417
S017;177;F06->alpha;1;0.9328537170263789
S017;195;F06->alpha;1;0.9469339622641509
S017;197;F06->alpha;1;0.874251497005988
S017;213;F06->alpha;1;0.8155067725361981
S017;224;F06->alpha;1;0.7778489116517285
S017;226;F06->alpha;1;0.7778489116517285
S017;236;F06->alpha;1;0.8538095238095238
S017;252;F06->alpha;1;0.7530186608122942
S017;301;F06->alpha;1;0.7778489116517285
S017;386;F06->alpha;1;0.8087748344370861
S017;405;F06->alpha;1;0.7933884297520661
S017;481;F06->alpha;1;0.9328537170263789
S017;500;F06->alpha;1;0.8577319587628865
S017;575;F06->alpha;1;0.7962962962962963
S017;650;F06->alpha;1;0.7658536585365854
S017;702;F06->alpha;0;0.9015025041736227
S017;727;F06->alpha;1;0.7933884297520661
S017;813;F06->alpha;1;0.8910256410256411
S017;1033;F06->alpha;1;0.8782742681047766
S017;1153;F06->alpha;1;0.8287104622871047
S017;1155;F06->alpha;1;0.7778489116517285
S017;1171;F06->alpha;0;0.8705501618122977
S017;1176;F06->alpha;0;0.8087748344370861
S017;1178;F06->alpha;0;0.8087748344370861
S017;1223;F06->alpha;0;0.7684491978609626
S017;1252;F06->alpha;1;0.882808181315644
S017;1409;F06->alpha;1;0.9400749063670412
S018;19;F06->alpha;0;0.8502994011976048
S018;29;F06->alpha;1;0.8577319587628865
S018;49;F06->alpha;1;0.8729591836734694
S018;56;F06->alpha;1;0.9102040816326531
S018;92;F06->alpha;1;0.8349673202614379
S018;146;F06->alpha;1;0.7933884297520661
S018;193;F06->alpha;1;0.8577319587628865
S018;216;F06->alpha;1;0.874251497005988
S018;221;F06->alpha;1;0.8600405679513184
S018;223;F06->alpha;1;0.8185840707964602
S018;230;F06->alpha;1;0.9223826714801444
S018;315;F06->alpha;1;0.9102040816326531
S018;341;F06->alpha;1;0.8087748344370861
S018;343;F06->alpha;1;0.8292228943694742
S018;363;F06->alpha;1;0.7629310344827587
S018;365;F06->alpha;1;0.8349673202614379
S018;367;F06->alpha;1;0.8185840707964602
S018;390;F06->alpha;1;0.9469339622641509
S018;403;F06->alpha;0;0.8662116040955632
S018;420;F06->alpha;1;0.8287104622871047
S018;447;F06->alpha;1;0.9309173272933182
S018;464;F06->alpha;1;0.7740076824583867
S018;558;F06->alpha;1;0.9309173272933182
S018;560;F06->alpha;1;0.895330112721417
S018;605;F06->alpha;1;0.882808181315644
S018;660;F06->alpha;1;0.7632211538461539
S018;690;F06->alpha;1;0.9328537170263789
S018;692;F06->alpha;1;0.7684491978609626
S018;704;F06->alpha;0;0.7962962962962963
S018;745;F06->alpha;1;0.9254345837145471
S018;772;F06->alpha;1;0.8292228943694742
S018;893;F06->alpha;1;0.9429280397022333
S018;902;F06->alpha;1;0.882808181315644
S018;948;F06->alpha;0;0.8292228943694742
S018;990;F06->alpha;1;0.7933884297520661
S018;992;F06->alpha;1;0.8361522198731501
S018;1047;F06->alpha;1;0.8087748344370861
S018;1049;F06->alpha;1;0.7530186608122942
S018;1051;F06->alpha;1;0.7530186608122942
S018;1106;F06->alpha;1;0.8873517786561265
S018;1136;F06->alpha;1;0.9015025041736227
S018;1197;F06->alpha;1;0.882808181315644
S018;1215;F06->alpha;1;0.8600405679513184
S018;1222;F06->alpha;1;0.8155067725361981
S018;1237;F06->alpha;1;0.7658536585365854
S018;1325;F06->alpha;1;0.9102040816326531
S018;1357;F06->alpha;1;0.9400749063670412
S018;1369;F06->alpha;1;0.7530186608122942
S019;42;F06->alpha;0;0.8600405679513184
S019;44;F06->alpha;1;0.8821292775665399
S019;61;F06->alpha;1;0.882808181315644
S019;99;F06->alpha;1;0.91792656587473
S019;101;F06->alpha;1;0.8973384030418251
S019;107;F06->alpha;1;0.8656410256410256
S019;185;F06->alpha;1;0.882808181315644
S019;273;F06->alpha;1;0.8254237288135593
S019;295;F06->alpha;0;0.8958333333333334
S019;297;F06->alpha;1;0.8958333333333334
S019;364;F06->alpha;0;0.7933884297520661
S019;378;F06->alpha;1;0.9015025041736227
S019;380;F06->alpha;1;0.8729591836734694
S019;392;F06->alpha;1;0.7933884297520661
S019;394;F06->alpha;1;0.8361522198731501
S019;449;F06->alpha;1;0.7740076824583867
S019;459;F06->alpha;1;0.8656410256410256
S019;528;F06->alpha;1;0.8349673202614379
S019;530;F06->alpha;1;0.7658536585365854
S019;532;F06->alpha;1;0.8185840707964602
S019;601;F06->alpha;1;0.8514851485148515
S019;653;F06->alpha;1;0.7684491978609626
S019;780;F06->alpha;1;0.8662116040955632
S019;810;F06->alpha;1;0.9587443946188341
S019;820;F06->alpha;1;0.9133202742409402
S019;822;F06->alpha;1;0.8973384030418251
S019;900;F06->alpha;0;0.7740076824583867
S019;927;F06->alpha;1;0.7933884297520661
S019;960;F06->alpha;1;0.8600405679513184
S019;998;F06->alpha;1;0.9587443946188341
S019;1030;F06->alpha;1;0.8287104622871047
S019;1153;F06->alpha;1;0.8782742681047766
S019;1167;F06->alpha;1;0.7658536585365854
S019;1177;F06->alpha;1;0.8245518739815317
S019;1182;F06->alpha;1;0.8538095238095238
S019;1184;F06->alpha;1;0.882808181315644
S019;1189;F06->alpha;1;0.8401486988847584
S019;1208;F06->alpha;1;0.9015025041736227
S019;1233;F06->alpha;0;0.8514851485148515
S019;1332;F06->alpha;1;0.7632211538461539
S019;1348;F06->alpha;1;0.8706199460916442
S019;1366;F06->alpha;1;0.8910256410256411
S019;1384;F06->alpha;1;0.8472222222222222
S019;1394;F06->alpha;1;0.8577319587628865
S019;1396;F06->alpha;1;0.8292228943694742
S020;11;F06->alpha;1;0.8349673202614379
S020;23;F06->alpha;1;0.8821292775665399
S020;92;F06->alpha;1;0.7684491978609626
S020;94;F06->alpha;1;0.8155067725361981
S020;215;F06->alpha;1;0.9309173272933182
S020;318;F06->alpha;1;0.8519480519480519
S020;418;F06->alpha;1;0.8782742681047766
S020;525;F06->alpha;1;0.8287104622871047
S020;557;F06->alpha;1;0.7740076824583867
S020;559;F06->alpha;1;0.8087748344370861
S020;672;F06->alpha;1;0.9309173272933182
S020;789;F06->alpha;1;0.7658371040723982
S020;801;F06->alpha;1;0.8599695585996956
S020;883;F06->alpha;1;0.9254345837145471
S020;898;F06->alpha;1;0.8599695585996956
S020;948;F06->alpha;1;0.7933884297520661
S020;950;F06->alpha;1;0.7933884297520661
S020;1023;F06->alpha;1;0.8287104622871047
S020;1025;F06->alpha;1;0.8538095238095238
S020;1052;F06->alpha;1;0.8656410256410256
S020;1112;F06->alpha;1;0.8599695585996956
S020;1138;F06->alpha;1;0.9254345837145471
S020;1166;F06->alpha;1;0.8577319587628865
S020;1174;F06->alpha;1;0.9133202742409402
S020;1176;F06->alpha;1;0.9102040816326531
S020;1199;F06->alpha;1;0.7933884297520661
S020;1208;F06->alpha;1;0.8729591836734694
S020;1210;F06->alpha;1;0.8729591836734694
S021;29;F06->alpha;1;0.7684491978609626
S021;55;F06->alpha;1;0.8656410256410256
S021;68;F06->alpha;1;0.7795698924731183
S021;76;F06->alpha;1;0.910212474297464
S021;151;F06->alpha;1;0.8600405679513184
S021;266;F06->alpha;1;0.9133202742409402
S021;316;F06->alpha;1;0.9015025041736227
S021;318;F06->alpha;1;0.9015025041736227
S021;419;F06->alpha;1;0.8662116040955632
S021;478;F06->alpha;0;0.7740076824583867
S021;503;F06->alpha;1;0.8361522198731501
S021;511;F06->alpha;1;0.9254345837145471
S021;579;F06->alpha;1;0.7684491978609626
S021;584;F06->alpha;1;0.9254345837145471
S021;594;F06->alpha;1;0.8599695585996956
S021;627;F06->alpha;1;0.7778489116517285
S021;638;F06->alpha;1;0.9309173272933182
S021;668;F06->alpha;1;0.8292228943694742
S021;685;F06->alpha;1;0.8821292775665399
S021;788;F06->alpha;1;0.9254345837145471
S021;790;F06->alpha;1;0.7629310344827587
S021;792;F06->alpha;1;0.8349673202614379
S021;872;F06->alpha;1;0.8287104622871047
S021;952;F06->alpha;1;0.7684491978609626
S021;1006;F06->alpha;1;0.9429280397022333
S021;1055;F06->alpha;1;0.9469339622641509
S021;1104;F06->alpha;0;0.8401486988847584
S021;1106;F06->alpha;0;0.8254237288135593
S021;1108;F06->alpha;0;0.8087748344370861
S021;1168;F06->alpha;1;0.9429280397022333
S021;1173;F06->alpha;1;0.9223826714801444
S021;1184;F06->alpha;1;0.8705501618122977
S021;1320;F06->alpha;0;0.7740076824583867
S021;1369;F06->alpha;0;0.9133202742409402
S022;16;F06->alpha;1;0.8349673202614379
S022;18;F06->alpha;1;0.8600405679513184
S022;20;F06->alpha;1;0.7658536585365854
S022;70;F06->alpha;1;0.8155067725361981
S022;112;F06->alpha;0;0.7530186608122942
S022;141;F06->alpha;1;0.8729591836734694
S022;143;F06->alpha;1;0.8729591836734694
S022;199;F06->alpha;1;0.9102040816326531
S022;228;F06->alpha;1;0.9309173272933182
S022;243;F06->alpha;1;0.8401486988847584
S022;381;F06->alpha;1;0.7658536585365854
S022;412;F06->alpha;1;0.8910256410256411
S022;427;F06->alpha;1;0.7658371040723982
S022;429;F06->alpha;1;0.7740076824583867
S022;440;F06->alpha;1;0.8656410256410256
S022;498;F06->alpha;1;0.9133202742409402
S022;545;F06->alpha;1;0.8498727735368957
S022;571;F06->alpha;1;0.8185840707964602
S022;573;F06->alpha;1;0.7684491978609626
S022;575;F06->alpha;1;0.8245518739815317
S022;627;F06->alpha;1;0.8287104622871047
S022;638;F06->alpha;0;0.91792656587473
S022;640;F06->alpha;1;0.8254237288135593
S022;685;F06->alpha;1;0.7530186608122942
S022;699;F06->alpha;1;0.8729591836734694
S022;716;F06->alpha;1;0.7658371040723982
S022;765;F06->alpha;1;0.8577319587628865
S022;854;F06->alpha;1;0.8254237288135593
S022;868;F06->alpha;1;0.8955916473317865
S022;907;F06->alpha;1;0.7658371040723982
S022;909;F06->alpha;1;0.7740076824583867
S022;1003;F06->alpha;1;0.8498727735368957
S022;1017;F06->alpha;1;0.9400749063670412
S022;1019;F06->alpha;1;0.8087748344370861
S022;1100;F06->alpha;0;0.875
S022;1120;F06->alpha;1;0.7778489116517285
S022;1205;F06->alpha;1;0.8729591836734694
S022;1207;F06->alpha;1;0.9015025041736227
S022;1243;F06->alpha;1;0.8287104622871047
S023;15;F06->alpha;1;0.9206081081081081
S023;103;F06->alpha;1;0.7684491978609626
S023;113;F06->alpha;1;0.882808181315644
S023;205;F06->alpha;1;0.8245518739815317
S023;242;F06->alpha;1;0.91792656587473
S023;318;F06->alpha;1;0.8245518739815317
S023;320;F06->alpha;1;0.8245518739815317
S023;327;F06->alpha;1;0.8538095238095238
S023;329;F06->alpha;1;0.8287104622871047
S023;331;F06->alpha;1;0.9429280397022333
S023;379;F06->alpha;1;0.8155067725361981
S023;381;F06->alpha;1;0.7684491978609626
S023;422;F06->alpha;1;0.9254345837145471
S023;492;F06->alpha;1;0.8185840707964602
S023;494;F06->alpha;1;0.7658536585365854
S023;513;F06->alpha;0;0.7530186608122942
S023;602;F06->alpha;1;0.7740076824583867
S023;604;F06->alpha;1;0.7740076824583867
S023;606;F06->alpha;1;0.7530186608122942
S023;634;F06->alpha;1;0.9328537170263789
S023;636;F06->alpha;1;0.8705501618122977
S023;685;F06->alpha;1;0.8705501618122977
S023;690;F06->alpha;1;0.9133202742409402
S023;730;F06->alpha;1;0.9254345837145471
S023;732;F06->alpha;1;0.8955916473317865
S023;734;F06->alpha;1;0.9206081081081081
S023;777;F06->alpha;1;0.8729591836734694
S023;779;F06->alpha;1;0.8361522198731501
S023;794;F06->alpha;1;0.8349673202614379
S023;808;F06->alpha;1;0.8155067725361981
S023;900;F06->alpha;1;0.8449111470113085
S023;1009;F06->alpha;1;0.8498727735368957
S023;1011;F06->alpha;1;0.8449111470113085
S023;1028;F06->alpha;1;0.8577319587628865
S023;1030;F06->alpha;1;0.8577319587628865
S023;1041;F06->alpha;0;0.9223826714801444
S023;1139;F06->alpha;0;0.8287104622871047
S023;1180;F06->alpha;1;0.8538095238095238
S023;1204;F06->alpha;0;0.7530186608122942
S023;1209;F06->alpha;0;0.8729591836734694
S023;1357;F06->alpha;1;0.8155067725361981
S023;1359;F06->alpha;1;0.8155067725361981
S024;13;F06->alpha;1;0.8245518739815317
S024;36;F06->alpha;1;0.8577319587628865
S024;78;F06->alpha;1;0.8538095238095238
S024;89;F06->alpha;1;0.8287104622871047
S024;136;F06->alpha;1;0.7778489116517285
S024;142;F06->alpha;1;0.9429280397022333
S024;206;F06->alpha;0;0.8502994011976048
S024;267;F06->alpha;1;0.8600405679513184
S024;269;F06->alpha;1;0.9108159392789373
S024;322;F06->alpha;1;0.8287104622871047
S024;336;F06->alpha;1;0.8472222222222222
S024;338;F06->alpha;1;0.8718703976435935
S024;391;F06->alpha;1;0.8662116040955632
S024;446;F06->alpha;1;0.8155067725361981
S024;451;F06->alpha;1;0.882808181315644
S024;453;F06->alpha;1;0.8538095238095238
S024;496;F06->alpha;1;0.8821292775665399
S024;498;F06->alpha;1;0.8662116040955632
S024;500;F06->alpha;0;0.8705501618122977
S024;591;F06->alpha;1;0.9102040816326531
S024;593;F06->alpha;1;0.8401486988847584
S024;617;F06->alpha;1;0.9429280397022333
S024;619;F06->alpha;1;0.9309173272933182
S024;621;F06->alpha;1;0.8449111470113085
S024;626;F06->alpha;1;0.8087748344370861
S024;637;F06->alpha;1;0.8656410256410256
S024;687;F06->alpha;1;0.882808181315644
S024;689;F06->alpha;1;0.8538095238095238
S024;691;F06->alpha;1;0.882808181315644
S024;706;F06->alpha;1;0.7530186608122942
S024;745;F06->alpha;0;0.7778489116517285
S024;803;F06->alpha;1;0.8577319587628865
S024;828;F06->alpha;1;0.8662116040955632
S024;830;F06->alpha;1;0.9254345837145471
S024;853;F06->alpha;1;0.8782742681047766
S024;967;F06->alpha;0;0.7684491978609626
S024;1032;F06->alpha;1;0.7684491978609626
S024;1034;F06->alpha;1;0.8155067725361981
S024;1071;F06->alpha;1;0.895330112721417
S024;1131;F06->alpha;1;0.91792656587473
S024;1151;F06->alpha;1;0.8547008547008547
S024;1153;F06->alpha;1;0.8349673202614379
S024;1174;F06->alpha;1;0.7684491978609626
S024;1176;F06->alpha;1;0.7684491978609626
S024;1183;F06->alpha;1;0.9429280397022333
S024;1211;F06->alpha;1;0.8821292775665399
S024;1243;F06->alpha;1;0.910212474297464
S024;1245;F06->alpha;1;0.8577319587628865
S024;1325;F06->alpha;1;0.8577319587628865
S024;1334;F06->alpha;1;0.9133202742409402
S024;1380;F06->alpha;1;0.8087748344370861
S024;1382;F06->alpha;1;0.8087748344370861
S025;14;F06->alpha;1;0.9469339622641509
S025;20;F06->alpha;1;0.8361522198731501
S025;28;F06->alpha;1;0.9206081081081081
S025;35;F06->alpha;1;0.8155067725361981
S025;43;F06->alpha;1;0.8245518739815317
S025;45;F06->alpha;1;0.9429280397022333
S025;47;F06->alpha;0;0.8498727735368957
S025;84;F06->alpha;1;0.8955916473317865
S025;86;F06->alpha;1;0.8782742681047766
S025;88;F06->alpha;1;0.9254345837145471
S025;90;F06->alpha;1;0.874251497005988
S025;126;F06->alpha;1;0.882808181315644
S025;277;F06->alpha;1;0.7778489116517285
S025;279;F06->alpha;1;0.7778489116517285
S025;281;F06->alpha;1;0.7778489116517285
S025;294;F06->alpha;1;0.8538095238095238
S025;319;F06->alpha;1;0.7684491978609626
S025;365;F06->alpha;0;0.7740076824583867
S025;447;F06->alpha;1;0.9309173272933182
S025;474;F06->alpha;1;0.8349673202614379
S025;506;F06->alpha;1;0.9133202742409402
S025;511;F06->alpha;1;0.8600405679513184
S025;513;F06->alpha;1;0.8821292775665399
S025;633;F06->alpha;1;0.8373983739837398
S025;652;F06->alpha;1;0.7632211538461539
S025;775;F06->alpha;1;0.882808181315644
S025;791;F06->alpha;1;0.874251497005988
S025;802;F06->alpha;1;0.9469339622641509
S025;804;F06->alpha;1;0.9309173272933182
S025;880;F06->alpha;1;0.8599695585996956
S025;922;F06->alpha;0;0.8729591836734694
S025;1020;F06->alpha;1;0.8973384030418251
S025;1054;F06->alpha;1;0.8287104622871047
S025;1082;F06->alpha;1;0.9328537170263789
S025;1084;F06->alpha;1;0.8718703976435935
S025;1086;F06->alpha;1;0.9254345837145471
S025;1088;F06->alpha;1;0.8362989323843416
S025;1090;F06->alpha;1;0.8254237288135593
S025;1137;F06->alpha;1;0.8705501618122977
S025;1139;F06->alpha;1;0.895330112721417
S025;1194;F06->alpha;1;0.7933884297520661
S026;24;F06->alpha;1;0.8292228943694742
S026;29;F06->alpha;1;0.8577319587628865
S026;56;F06->alpha;1;0.91792656587473
S026;164;F06->alpha;1;0.8361522198731501
S026;166;F06->alpha;1;0.7933884297520661
S026;186;F06->alpha;1;0.8955916473317865
S026;204;F06->alpha;1;0.8577319587628865
S026;206;F06->alpha;1;0.9469339622641509
S026;208;F06->alpha;1;0.9254345837145471
S026;302;F06->alpha;0;0.882808181315644
S026;374;F06->alpha;0;0.8706199460916442
S026;376;F06->alpha;0;0.8599695585996956
S026;378;F06->alpha;1;0.8600405679513184
S026;402;F06->alpha;1;0.882808181315644
S026;461;F06->alpha;1;0.8292228943694742
S026;517;F06->alpha;1;0.9254345837145471
S026;558;F06->alpha;1;0.8087748344370861
S026;572;F06->alpha;1;0.8185840707964602
S026;596;F06->alpha;1;0.9254345837145471
S026;668;F06->alpha;1;0.9254345837145471
S026;670;F06->alpha;1;0.8706199460916442
S026;720;F06->alpha;0;0.7684491978609626
S026;725;F06->alpha;1;0.8155067725361981
S026;727;F06->alpha;1;0.8287104622871047
S026;729;F06->alpha;1;0.8538095238095238
S026;731;F06->alpha;1;0.8538095238095238
S026;744;F06->alpha;1;0.8287104622871047
S026;797;F06->alpha;1;0.9133202742409402
S026;841;F06->alpha;1;0.8155067725361981
S026;893;F06->alpha;1;0.9015025041736227
S026;895;F06->alpha;1;0.8706199460916442
S026;897;F06->alpha;1;0.8599695585996956
S026;915;F06->alpha;1;0.8656410256410256
S026;1142;F06->alpha;1;0.9133202742409402
S026;1159;F06->alpha;1;0.7962962962962963
S026;1190;F06->alpha;1;0.9108159392789373
S026;1222;F06->alpha;1;0.8910256410256411
S026;1246;F06->alpha;1;0.8547008547008547
S026;1325;F06->alpha;1;0.8547008547008547
S026;1327;F06->alpha;1;0.8349673202614379
S026;1329;F06->alpha;1;0.7658536585365854
S027;14;F06->alpha;0;0.7740076824583867
S027;50;F06->alpha;1;0.8361522198731501
S027;111;F06->alpha;1;0.8662116040955632
S027;113;F06->alpha;1;0.9328537170263789
S027;167;F06->alpha;1;0.9015025041736227
S027;187;F06->alpha;1;0.8577319587628865
S027;189;F06->alpha;1;0.8292228943694742
S027;191;F06->alpha;1;0.8577319587628865
S027;200;F06->alpha;1;0.9206081081081081
S027;216;F06->alpha;1;0.910212474297464
S027;252;F06->alpha;1;0.9102040816326531
S027;262;F06->alpha;1;0.8155067725361981
S027;276;F06->alpha;1;0.9133202742409402
S027;286;F06->alpha;1;0.8292228943694742
S027;327;F06->alpha;0;0.7658371040723982
S027;354;F06->alpha;1;0.9587443946188341
S027;428;F06->alpha;1;0.8185840707964602
S027;452;F06->alpha;1;0.882808181315644
S027;465;F06->alpha;1;0.9254345837145471
S027;495;F06->alpha;0;0.882808181315644
S027;511;F06->alpha;1;0.8538095238095238
S027;579;F06->alpha;1;0.8155067725361981
S027;621;F06->alpha;1;0.8656410256410256
S027;665;F06->alpha;1;0.7778489116517285
S027;667;F06->alpha;1;0.7778489116517285
S027;675;F06->alpha;1;0.882808181315644
S027;682;F06->alpha;1;0.9429280397022333
S027;687;F06->alpha;1;0.8472222222222222
S027;721;F06->alpha;1;0.9133202742409402
S027;723;F06->alpha;1;0.8705501618122977
S027;782;F06->alpha;1;0.8362989323843416
S027;871;F06->alpha;1;0.7933884297520661
S027;885;F06->alpha;1;0.91792656587473
S027;933;F06->alpha;1;0.9015025041736227
