segment;pas;capteur;succes;attendu
S006;227;alpha;1;0.37459434399629116
S006;228;alpha;0;0.454396504642272
S006;247;alpha;0;0.08973935994721215
S006;265;alpha;1;0.454396504642272
S006;266;alpha;1;0.37459434399629116
S006;267;alpha;1;0.08973935994721215
S006;268;alpha;1;0.06172049888071634
S006;269;alpha;1;0.454396504642272
S006;270;alpha;0;0.37459434399629116
S006;274;alpha;0;0.16335227272727273
S006;276;alpha;0;0.014058679706601468
S006;281;alpha;0;0.012198841110094541
S006;284;alpha;0;0.37459434399629116
S006;348;alpha;1;0.28258221680876977
S006;349;alpha;0;0.22510334460729048
S006;359;alpha;1;0.37459434399629116
S006;360;alpha;0;0.454396504642272
S006;363;alpha;0;0.16335227272727273
S006;367;alpha;0;0.11368277739959155
S006;391;alpha;0;0.37459434399629116
S006;393;alpha;0;0.03917267314321529
S006;417;alpha;0;0.28258221680876977
S006;438;alpha;0;0.37459434399629116
S006;440;alpha;0;0.08973935994721215
S006;485;alpha;0;0.16335227272727273
S006;487;alpha;0;0.22510334460729048
S006;495;alpha;1;0.454396504642272
S006;496;alpha;0;0.06172049888071634
S006;499;alpha;0;0.454396504642272
S006;506;alpha;0;0.08973935994721215
S006;508;alpha;0;0.16335227272727273
S006;510;alpha;0;0.012198841110094541
S006;515;alpha;0;0.08973935994721215
S006;518;alpha;0;0.37459434399629116
S006;521;alpha;0;0.03917267314321529
S006;567;alpha;0;0.16335227272727273
S006;572;alpha;0;0.454396504642272
S006;585;alpha;0;0.37459434399629116
S006;587;alpha;0;0.08973935994721215
S006;620;alpha;0;0.11368277739959155
S006;623;alpha;0;0.454396504642272
S006;629;alpha;0;0.28258221680876977
S006;664;alpha;0;0.03007751937984496
S006;672;alpha;0;0.454396504642272
S006;674;alpha;1;0.37459434399629116
S006;675;alpha;1;0.454396504642272
S006;676;alpha;0;0.454396504642272
S006;679;alpha;1;0.454396504642272
S006;680;alpha;0;0.22510334460729048
S006;682;alpha;1;0.37459434399629116
S006;683;alpha;1;0.454396504642272
S006;684;alpha;0;0.37459434399629116
S006;700;alpha;1;0.454396504642272
S006;701;alpha;0;0.37459434399629116
S006;704;alpha;1;0.37459434399629116
S006;705;alpha;0;0.16335227272727273
S006;714;alpha;0;0.28258221680876977
S006;730;alpha;1;0.28258221680876977
S006;731;alpha;0;0.11368277739959155
S006;735;alpha;1;0.454396504642272
S006;736;alpha;0;0.22510334460729048
S006;746;alpha;0;0.06172049888071634
S006;795;alpha;0;0.37459434399629116
S006;800;alpha;0;0.014058679706601468
S006;817;alpha;1;0.22510334460729048
S006;818;alpha;1;0.454396504642272
S006;819;alpha;0;0.16335227272727273
S006;821;alpha;1;0.22510334460729048
S006;822;alpha;0;0.16335227272727273
S006;840;alpha;1;0.454396504642272
S006;841;alpha;1;0.28258221680876977
S006;842;alpha;0;0.22510334460729048
S006;844;alpha;0;0.28258221680876977
S006;857;alpha;0;0.06172049888071634
S006;881;alpha;0;0.454396504642272
S006;903;alpha;1;0.454396504642272
S006;904;alpha;1;0.22510334460729048
S006;905;alpha;0;0.16335227272727273
S006;956;alpha;0;0.454396504642272
S006;962;alpha;0;0.28258221680876977
S006;977;alpha;0;0.37459434399629116
S006;1004;alpha;0;0.37459434399629116
S006;1006;alpha;0;0.28258221680876977
S006;1033;alpha;0;0.454396504642272
S006;1035;alpha;0;0.16335227272727273
S006;1045;alpha;0;0.16335227272727273
S006;1072;alpha;0;0.454396504642272
S006;1113;alpha;0;0.454396504642272
S006;1115;alpha;0;0.22510334460729048
S006;1119;alpha;1;0.37459434399629116
S006;1120;alpha;0;0.454396504642272
S006;1153;alpha;0;0.454396504642272
S006;1177;alpha;1;0.22510334460729048
S006;1178;alpha;0;0.37459434399629116
S006;1193;alpha;0;0.16335227272727273
S006;1196;alpha;1;0.454396504642272
S006;1197;alpha;0;0.004512635379061372
S006;1216;alpha;1;0.454396504642272
S006;1217;alpha;0;0.454396504642272
S006;1220;alpha;0;0.454396504642272
S006;1232;alpha;0;0.454396504642272
S006;1247;alpha;1;0.454396504642272
S006;1248;alpha;1;0.454396504642272
S006;1249;alpha;1;0.22510334460729048
S006;1250;alpha;1;0.454396504642272
S006;1251;alpha;0;0.37459434399629116
S006;1255;alpha;0;0.06172049888071634
S006;1328;alpha;1;0.454396504642272
S006;1329;alpha;1;0.16335227272727273
S006;1330;alpha;1;0.454396504642272
S006;1331;alpha;0;0.22510334460729048
S006;1335;alpha;0;0.08973935994721215
S006;1347;alpha;0;0.454396504642272
S006;1354;alpha;0;0.454396504642272
S006;1380;alpha;0;0.03007751937984496
S006;1403;alpha;0;0.11368277739959155
S006;1408;alpha;1;0.28258221680876977
S006;1409;alpha;1;0.16335227272727273
S006;1410;alpha;0;0.11368277739959155
S006;1429;alpha;0;0.03007751937984496
S007;29;alpha;0;0.28258221680876977
S007;64;alpha;0;0.22510334460729048
S007;117;alpha;0;0.37459434399629116
S007;125;alpha;0;0.08973935994721215
S007;135;alpha;0;0.37459434399629116
S007;154;alpha;1;0.37459434399629116
S007;155;alpha;0;0.454396504642272
S007;157;alpha;1;0.454396504642272
S007;158;alpha;1;0.28258221680876977
S007;159;alpha;0;0.454396504642272
S007;208;alpha;0;0.37459434399629116
S007;216;alpha;0;0.454396504642272
S007;224;alpha;0;0.08973935994721215
S007;252;alpha;1;0.454396504642272
S007;253;alpha;0;0.22510334460729048
S007;255;alpha;0;0.37459434399629116
S007;284;alpha;0;0.37459434399629116
S007;291;alpha;0;0.16335227272727273
S007;304;alpha;0;0.454396504642272
S007;307;alpha;0;0.28258221680876977
S007;320;alpha;1;0.454396504642272
S007;321;alpha;0;0.454396504642272
S007;334;alpha;0;0.012198841110094541
S007;339;alpha;0;0.16335227272727273
S007;344;alpha;1;0.16335227272727273
S007;345;alpha;0;0.22510334460729048
S007;361;alpha;0;0.06172049888071634
S007;363;alpha;1;0.22510334460729048
S007;364;alpha;0;0.28258221680876977
S007;366;alpha;0;0.16335227272727273
S007;372;alpha;0;0.03007751937984496
S007;383;alpha;1;0.08973935994721215
S007;384;alpha;1;0.22510334460729048
S007;385;alpha;0;0.37459434399629116
S007;392;alpha;1;0.454396504642272
S007;393;alpha;0;0.16335227272727273
S007;410;alpha;0;0.28258221680876977
S007;418;alpha;0;0.06172049888071634
S007;422;alpha;0;0.03007751937984496
S007;430;alpha;0;0.05497957901350927
S007;439;alpha;0;0.454396504642272
S007;449;alpha;0;0.454396504642272
S007;454;alpha;1;0.22510334460729048
S007;455;alpha;0;0.03917267314321529
S007;498;alpha;0;0.454396504642272
S007;537;alpha;0;0.37459434399629116
S007;539;alpha;0;0.37459434399629116
S007;593;alpha;0;0.37459434399629116
S007;595;alpha;0;0.06172049888071634
S007;624;alpha;0;0.28258221680876977
S007;626;alpha;0;0.37459434399629116
S007;631;alpha;1;0.28258221680876977
S007;632;alpha;0;0.06172049888071634
S007;635;alpha;0;0.22510334460729048
S007;666;alpha;0;0.11368277739959155
S007;690;alpha;1;0.37459434399629116
S007;691;alpha;1;0.454396504642272
S007;692;alpha;0;0.37459434399629116
S007;716;alpha;0;0.454396504642272
S007;724;alpha;1;0.454396504642272
S007;725;alpha;0;0.37459434399629116
S007;728;alpha;0;0.37459434399629116
S007;750;alpha;1;0.454396504642272
S007;751;alpha;0;0.454396504642272
S007;753;alpha;1;0.05497957901350927
S007;754;alpha;1;0.16335227272727273
S007;755;alpha;0;0.01712014674411495
S007;764;alpha;0;0.454396504642272
S007;769;alpha;1;0.37459434399629116
S007;770;alpha;1;0.28258221680876977
S007;771;alpha;0;0.008179339594062406
S007;776;alpha;0;0.11368277739959155
S007;786;alpha;0;0.11368277739959155
S007;790;alpha;0;0.16335227272727273
S007;803;alpha;0;0.11368277739959155
S007;810;alpha;1;0.28258221680876977
S007;811;alpha;0;0.03007751937984496
S007;851;alpha;1;0.22510334460729048
S007;852;alpha;0;0.11368277739959155
S007;855;alpha;1;0.37459434399629116
S007;856;alpha;1;0.22510334460729048
S007;857;alpha;1;0.28258221680876977
S007;858;alpha;0;0.454396504642272
S007;862;alpha;1;0.08973935994721215
S007;863;alpha;1;0.03007751937984496
S007;864;alpha;0;0.02786282914880588
S007;891;alpha;0;0.28258221680876977
S007;896;alpha;1;0.11368277739959155
S007;897;alpha;0;0.012198841110094541
S007;908;alpha;0;0.014058679706601468
S007;916;alpha;0;0.454396504642272
S007;918;alpha;0;0.22510334460729048
S007;930;alpha;0;0.01712014674411495
S007;962;alpha;0;0.37459434399629116
S007;978;alpha;0;0.03007751937984496
S007;986;alpha;1;0.454396504642272
S007;987;alpha;0;0.22510334460729048
S007;1014;alpha;0;0.28258221680876977
S007;1032;alpha;0;0.08973935994721215
S007;1044;alpha;0;0.11368277739959155
S007;1065;alpha;0;0.22510334460729048
S007;1067;alpha;0;0.454396504642272
S007;1069;alpha;0;0.08973935994721215
S007;1072;alpha;0;0.454396504642272
S007;1139;alpha;0;0.454396504642272
S007;1157;alpha;0;0.37459434399629116
S007;1163;alpha;1;0.22510334460729048
S007;1164;alpha;1;0.454396504642272
S007;1165;alpha;1;0.454396504642272
S007;1166;alpha;0;0.16335227272727273
S007;1168;alpha;0;0.37459434399629116
S007;1171;alpha;1;0.454396504642272
S007;1172;alpha;0;0.02786282914880588
S007;1182;alpha;1;0.454396504642272
S007;1183;alpha;1;0.28258221680876977
S007;1184;alpha;0;0.454396504642272
S007;1228;alpha;0;0.454396504642272
S007;1231;alpha;0;0.37459434399629116
S007;1234;alpha;0;0.37459434399629116
S007;1236;alpha;1;0.28258221680876977
S007;1237;alpha;0;0.05497957901350927
S007;1249;alpha;1;0.454396504642272
S007;1250;alpha;0;0.28258221680876977
S007;1253;alpha;0;0.014058679706601468
S007;1320;alpha;0;0.005474452554744526
S007;1339;alpha;0;0.11368277739959155
S007;1365;alpha;0;0.37459434399629116
S007;1380;alpha;0;0.16335227272727273
S007;1405;alpha;1;0.454396504642272
S007;1406;alpha;0;0.03917267314321529
S007;1426;alpha;0;0.454396504642272
S008;19;alpha;0;0.454396504642272
S008;46;alpha;0;0.08973935994721215
S008;52;alpha;0;0.11368277739959155
S008;59;alpha;1;0.28258221680876977
S008;60;alpha;0;0.005474452554744526
S008;72;alpha;0;0.37459434399629116
S008;76;alpha;0;0.454396504642272
S008;79;alpha;0;0.28258221680876977
S008;82;alpha;0;0.454396504642272
S008;84;alpha;0;0.16335227272727273
S008;100;alpha;1;0.454396504642272
S008;101;alpha;0;0.11368277739959155
S008;103;alpha;0;0.454396504642272
S008;120;alpha;0;0.22510334460729048
S008;122;alpha;0;0.37459434399629116
S008;174;alpha;0;0.22510334460729048
S008;179;alpha;0;0.37459434399629116
S008;182;alpha;0;0.37459434399629116
S008;184;alpha;0;0.01712014674411495
S008;205;alpha;1;0.37459434399629116
S008;206;alpha;0;0.05497957901350927
S008;209;alpha;0;0.28258221680876977
S008;235;alpha;0;0.37459434399629116
S008;261;alpha;0;0.454396504642272
S008;288;alpha;0;0.06172049888071634
S008;296;alpha;0;0.03917267314321529
S008;300;alpha;0;0.454396504642272
S008;308;alpha;0;0.06172049888071634
S008;341;alpha;0;0.454396504642272
S008;343;alpha;0;0.37459434399629116
S008;348;alpha;0;0.454396504642272
S008;360;alpha;0;0.03917267314321529
S008;388;alpha;0;0.11368277739959155
S008;395;alpha;1;0.37459434399629116
S008;396;alpha;1;0.454396504642272
S008;397;alpha;1;0.454396504642272
S008;398;alpha;1;0.28258221680876977
S008;399;alpha;0;0.37459434399629116
S008;409;alpha;0;0.454396504642272
S008;412;alpha;0;0.28258221680876977
S008;416;alpha;0;0.454396504642272
S008;466;alpha;0;0.37459434399629116
S008;471;alpha;0;0.454396504642272
S008;502;alpha;1;0.37459434399629116
S008;503;alpha;1;0.28258221680876977
S008;504;alpha;0;0.01712014674411495
S008;526;alpha;0;0.22510334460729048
S008;553;alpha;0;0.454396504642272
S008;561;alpha;0;0.11368277739959155
S008;591;alpha;0;0.37459434399629116
S008;594;alpha;0;0.454396504642272
S008;629;alpha;0;0.22510334460729048
S008;636;alpha;0;0.22510334460729048
S008;640;alpha;0;0.05497957901350927
S008;651;alpha;0;0.08973935994721215
S008;690;alpha;0;0.454396504642272
S008;694;alpha;1;0.37459434399629116
S008;695;alpha;0;0.37459434399629116
S008;705;alpha;0;0.06172049888071634
S008;710;alpha;0;0.16335227272727273
S008;719;alpha;0;0.28258221680876977
S008;806;alpha;1;0.37459434399629116
S008;807;alpha;0;0.28258221680876977
S008;809;alpha;0;0.37459434399629116
S008;851;alpha;0;0.22510334460729048
S008;865;alpha;0;0.28258221680876977
S008;878;alpha;0;0.37459434399629116
S008;916;alpha;1;0.37459434399629116
S008;917;alpha;1;0.454396504642272
S008;918;alpha;0;0.02786282914880588
S008;925;alpha;1;0.37459434399629116
S008;926;alpha;0;0.08973935994721215
S008;939;alpha;0;0.22510334460729048
S008;947;alpha;0;0.454396504642272
S008;953;alpha;0;0.16335227272727273
S008;975;alpha;0;0.37459434399629116
S008;977;alpha;0;0.454396504642272
S008;980;alpha;0;0.06172049888071634
S008;1003;alpha;0;0.11368277739959155
S008;1032;alpha;1;0.454396504642272
S008;1033;alpha;0;0.03007751937984496
S008;1088;alpha;0;0.454396504642272
S008;1113;alpha;1;0.454396504642272
S008;1114;alpha;1;0.28258221680876977
S008;1115;alpha;0;0.22510334460729048
S008;1143;alpha;0;0.03007751937984496
S008;1146;alpha;0;0.08973935994721215
S008;1164;alpha;0;0.37459434399629116
S008;1182;alpha;1;0.37459434399629116
S008;1183;alpha;0;0.28258221680876977
S008;1187;alpha;0;0.454396504642272
S008;1191;alpha;0;0.08973935994721215
S008;1219;alpha;1;0.37459434399629116
S008;1220;alpha;0;0.454396504642272
S008;1222;alpha;0;0.28258221680876977
S008;1224;alpha;0;0.05497957901350927
S008;1238;alpha;0;0.37459434399629116
S008;1240;alpha;0;0.37459434399629116
S008;1245;alpha;1;0.454396504642272
S008;1246;alpha;0;0.22510334460729048
S008;1249;alpha;0;0.05497957901350927
S008;1252;alpha;0;0.28258221680876977
S008;1333;alpha;0;0.454396504642272
S008;1351;alpha;0;0.28258221680876977
S008;1364;alpha;0;0.28258221680876977
S008;1395;alpha;0;0.03007751937984496
S008;1438;alpha;0;0.11368277739959155
S009;1;alpha;0;0.03917267314321529
S009;4;alpha;0;0.22510334460729048
S009;7;alpha;1;0.37459434399629116
S009;8;alpha;0;0.012198841110094541
S009;12;alpha;0;0.454396504642272
S009;51;alpha;0;0.37459434399629116
S009;66;alpha;0;0.454396504642272
S009;79;alpha;0;0.28258221680876977
S009;89;alpha;0;0.28258221680876977
S009;91;alpha;0;0.22510334460729048
S009;93;alpha;0;0.01712014674411495
S009;111;alpha;1;0.454396504642272
S009;112;alpha;0;0.37459434399629116
S009;138;alpha;0;0.37459434399629116
S009;160;alpha;0;0.37459434399629116
S009;169;alpha;1;0.454396504642272
S009;170;alpha;0;0.28258221680876977
S009;176;alpha;1;0.454396504642272
S009;177;alpha;1;0.37459434399629116
S009;178;alpha;0;0.22510334460729048
S009;185;alpha;0;0.37459434399629116
S009;198;alpha;0;0.28258221680876977
S009;201;alpha;0;0.28258221680876977
S009;209;alpha;1;0.28258221680876977
S009;210;alpha;0;0.16335227272727273
S009;214;alpha;1;0.22510334460729048
S009;215;alpha;0;0.22510334460729048
S009;224;alpha;0;0.22510334460729048
S009;251;alpha;0;0.37459434399629116
S009;261;alpha;0;0.16335227272727273
S009;271;alpha;0;0.454396504642272
S009;284;alpha;0;0.454396504642272
S009;306;alpha;0;0.454396504642272
S009;308;alpha;0;0.03917267314321529
S009;316;alpha;0;0.08973935994721215
S009;327;alpha;1;0.22510334460729048
S009;328;alpha;0;0.06172049888071634
S009;334;alpha;1;0.37459434399629116
S009;335;alpha;0;0.012198841110094541
S009;354;alpha;0;0.22510334460729048
S009;359;alpha;0;0.454396504642272
S009;363;alpha;0;0.454396504642272
S009;365;alpha;0;0.28258221680876977
S009;367;alpha;0;0.454396504642272
S009;370;alpha;0;0.454396504642272
S009;387;alpha;0;0.11368277739959155
S009;391;alpha;1;0.11368277739959155
S009;392;alpha;1;0.22510334460729048
S009;393;alpha;0;0.37459434399629116
S009;399;alpha;1;0.28258221680876977
S009;400;alpha;1;0.28258221680876977
S009;401;alpha;0;0.11368277739959155
S009;413;alpha;0;0.03917267314321529
S009;426;alpha;0;0.37459434399629116
S009;433;alpha;0;0.454396504642272
S009;437;alpha;0;0.16335227272727273
S009;454;alpha;1;0.454396504642272
S009;455;alpha;1;0.454396504642272
S009;456;alpha;0;0.28258221680876977
S009;476;alpha;0;0.06172049888071634
S009;525;alpha;0;0.22510334460729048
S009;544;alpha;0;0.22510334460729048
S009;548;alpha;0;0.37459434399629116
S009;550;alpha;0;0.454396504642272
S009;553;alpha;0;0.28258221680876977
S009;556;alpha;1;0.11368277739959155
S009;557;alpha;0;0.05497957901350927
S009;560;alpha;0;0.05497957901350927
S009;575;alpha;0;0.005145278450363196
S009;595;alpha;0;0.454396504642272
S009;597;alpha;0;0.16335227272727273
S009;625;alpha;0;0.05497957901350927
S009;631;alpha;0;0.28258221680876977
S009;633;alpha;0;0.05497957901350927
S009;641;alpha;0;0.28258221680876977
S009;660;alpha;1;0.37459434399629116
S009;661;alpha;0;0.03917267314321529
S009;664;alpha;1;0.28258221680876977
S009;665;alpha;1;0.22510334460729048
S009;666;alpha;0;0.03917267314321529
S009;672;alpha;0;0.08973935994721215
S009;699;alpha;0;0.03007751937984496
S009;715;alpha;0;0.37459434399629116
S009;720;alpha;0;0.28258221680876977
S009;722;alpha;0;0.37459434399629116
S009;734;alpha;1;0.454396504642272
S009;735;alpha;1;0.28258221680876977
S009;736;alpha;1;0.22510334460729048
S009;737;alpha;1;0.03007751937984496
S009;738;alpha;0;0.005474452554744526
S009;740;alpha;0;0.012198841110094541
S009;747;alpha;0;0.37459434399629116
S009;798;alpha;0;0.454396504642272
S009;800;alpha;0;0.22510334460729048
S009;803;alpha;0;0.37459434399629116
S009;816;alpha;0;0.28258221680876977
S009;818;alpha;1;0.16335227272727273
S009;819;alpha;1;0.454396504642272
S009;820;alpha;0;0.03917267314321529
S009;843;alpha;0;0.16335227272727273
S009;864;alpha;0;0.454396504642272
S009;866;alpha;0;0.05497957901350927
S009;877;alpha;0;0.16335227272727273
S009;906;alpha;0;0.11368277739959155
S009;910;alpha;0;0.37459434399629116
S009;918;alpha;0;0.454396504642272
S009;967;alpha;0;0.454396504642272
S009;972;alpha;0;0.37459434399629116
S009;974;alpha;1;0.37459434399629116
S009;975;alpha;0;0.16335227272727273
S009;990;alpha;0;0.08973935994721215
S009;1024;alpha;0;0.454396504642272
S009;1032;alpha;1;0.454396504642272
S009;1033;alpha;1;0.11368277739959155
S009;1034;alpha;1;0.37459434399629116
S009;1035;alpha;0;0.005145278450363196
S009;1038;alpha;1;0.28258221680876977
S009;1039;alpha;0;0.37459434399629116
S009;1065;alpha;0;0.06172049888071634
S009;1073;alpha;0;0.16335227272727273
S009;1082;alpha;0;0.004512635379061372
S009;1089;alpha;1;0.37459434399629116
S009;1090;alpha;1;0.11368277739959155
S009;1091;alpha;0;0.06172049888071634
S009;1112;alpha;0;0.454396504642272
S009;1132;alpha;1;0.37459434399629116
S009;1133;alpha;1;0.454396504642272
S009;1134;alpha;0;0.454396504642272
S009;1138;alpha;1;0.454396504642272
S009;1139;alpha;0;0.22510334460729048
S009;1142;alpha;1;0.454396504642272
S009;1143;alpha;0;0.37459434399629116
S009;1145;alpha;1;0.37459434399629116
S009;1146;alpha;0;0.05497957901350927
S009;1168;alpha;0;0.11368277739959155
S009;1201;alpha;0;0.03917267314321529
S009;1209;alpha;1;0.454396504642272
S009;1210;alpha;0;0.37459434399629116
S009;1215;alpha;0;0.454396504642272
S009;1217;alpha;0;0.37459434399629116
S009;1219;alpha;1;0.454396504642272
S009;1220;alpha;0;0.37459434399629116
S009;1231;alpha;0;0.37459434399629116
S009;1256;alpha;0;0.454396504642272
S009;1329;alpha;0;0.28258221680876977
S009;1331;alpha;1;0.454396504642272
S009;1332;alpha;0;0.05497957901350927
S009;1349;alpha;0;0.454396504642272
S009;1366;alpha;0;0.22510334460729048
S009;1397;alpha;0;0.37459434399629116
S009;1414;alpha;0;0.008179339594062406
S010;13;alpha;0;0.11368277739959155
S010;25;alpha;0;0.37459434399629116
S010;36;alpha;1;0.454396504642272
S010;37;alpha;0;0.37459434399629116
S010;42;alpha;0;0.37459434399629116
S010;54;alpha;0;0.22510334460729048
S010;56;alpha;0;0.28258221680876977
S010;64;alpha;0;0.08973935994721215
S010;71;alpha;0;0.37459434399629116
S010;73;alpha;1;0.28258221680876977
S010;74;alpha;0;0.454396504642272
S010;85;alpha;0;0.454396504642272
S010;89;alpha;0;0.11368277739959155
S010;91;alpha;0;0.37459434399629116
S010;100;alpha;0;0.22510334460729048
S010;104;alpha;0;0.28258221680876977
S010;115;alpha;0;0.11368277739959155
S010;117;alpha;0;0.454396504642272
S010;119;alpha;0;0.11368277739959155
S010;125;alpha;0;0.11368277739959155
