segment;pas;c1;c2;cote;delai_meme_cote;delai_cote_oppose
S048;333;alpha;delta;+;47.0;49.0
S048;334;alpha;delta;-;48.0;46.0
S048;336;alpha;delta;+;44.0;46.0
S048;337;alpha;delta;-;45.0;43.0
S048;339;alpha;delta;+;41.0;43.0
S048;345;alpha;delta;-;37.0;35.0
S048;360;alpha;delta;+;20.0;22.0
S048;361;alpha;delta;-;21.0;19.0
S048;362;alpha;delta;+;18.0;20.0
S048;363;alpha;delta;-;19.0;17.0
S048;368;alpha;delta;+;12.0;14.0
S048;373;alpha;delta;-;9.0;7.0
S048;375;alpha;delta;+;5.0;7.0
S048;388;alpha;delta;-;;26.0
S048;389;alpha;delta;+;25.0;
S048;390;alpha;delta;-;;24.0
S048;397;alpha;delta;+;17.0;
S048;401;alpha;delta;-;;13.0
S048;403;alpha;delta;+;11.0;
S048;404;alpha;delta;-;;10.0
S048;407;alpha;delta;+;7.0;
S048;435;alpha;delta;-;;
S048;437;alpha;delta;+;;
S048;463;alpha;delta;-;;
S048;468;alpha;delta;+;;
S048;469;alpha;delta;-;;
S048;484;alpha;delta;+;;
S048;501;alpha;delta;-;;
S048;503;alpha;delta;+;;
S048;508;alpha;delta;-;;
S048;509;alpha;delta;+;;
S048;512;alpha;delta;-;;
S048;517;alpha;delta;+;;
S048;531;alpha;delta;-;;
S048;564;alpha;delta;+;;
S048;566;alpha;delta;-;;
S048;569;alpha;delta;+;;
S048;639;alpha;delta;-;;
S048;641;alpha;delta;+;;
S048;651;alpha;delta;-;;
S048;660;alpha;delta;+;;
S048;677;alpha;delta;-;;
S048;678;alpha;delta;+;;
S048;680;alpha;delta;-;;
S048;682;alpha;delta;+;;
S048;683;alpha;delta;-;;
S048;685;alpha;delta;+;;
S048;688;alpha;delta;-;;
S048;725;alpha;delta;+;;
S048;726;alpha;delta;-;;
S048;727;alpha;delta;+;;
S048;815;alpha;delta;-;;
S048;823;alpha;delta;+;;
S048;827;alpha;delta;-;;
S048;837;alpha;delta;+;;
S048;886;alpha;delta;-;;
S048;896;alpha;delta;+;;
S048;900;alpha;delta;-;;
S048;906;alpha;delta;+;;
S048;908;alpha;delta;-;;
S048;912;alpha;delta;+;;
S048;917;alpha;delta;-;;
S048;918;alpha;delta;+;;
S048;922;alpha;delta;-;;
S048;933;alpha;delta;+;;
S048;980;alpha;delta;-;;
S048;994;alpha;delta;+;;
S048;995;alpha;delta;-;;
S048;998;alpha;delta;+;;
S048;1015;alpha;delta;-;;
S048;1017;alpha;delta;+;;
S048;1019;alpha;delta;-;;
S048;1020;alpha;delta;+;;
S048;1027;alpha;delta;-;;
S048;1056;alpha;delta;+;;
S048;1058;alpha;delta;-;;
S048;1061;alpha;delta;+;;
S048;1064;alpha;delta;-;;
S048;1070;alpha;delta;+;;
S048;1072;alpha;delta;-;;
S048;1080;alpha;delta;+;;
S048;1090;alpha;delta;-;;
S048;1093;alpha;delta;+;;
S048;1094;alpha;delta;-;;
S048;1119;alpha;delta;+;;
S048;1177;alpha;delta;-;;
S048;1179;alpha;delta;+;;
S048;1181;alpha;delta;-;;
S048;1183;alpha;delta;+;;
S048;1185;alpha;delta;-;;
S048;1186;alpha;delta;+;;
S048;1205;alpha;delta;-;;
S048;1207;alpha;delta;+;;
S048;1212;alpha;delta;-;;
S048;1218;alpha;delta;+;;
S048;1322;alpha;delta;-;;
S048;1323;alpha;delta;+;;
S048;1324;alpha;delta;-;;
S048;1325;alpha;delta;+;;
S048;1328;alpha;delta;-;;
S048;1344;alpha;delta;+;;
S048;1345;alpha;delta;-;;
S048;1349;alpha;delta;+;;
S048;1352;alpha;delta;-;;
S048;1367;alpha;delta;+;;
S048;1373;alpha;delta;-;;
S048;1374;alpha;delta;+;;
S048;1376;alpha;delta;-;;
S048;1377;alpha;delta;+;;
S048;1379;alpha;delta;-;;
S048;1380;alpha;delta;+;;
S048;1382;alpha;delta;-;;
S048;1383;alpha;delta;+;;
S048;1390;alpha;delta;-;;
S048;1425;alpha;delta;+;;
S048;1426;alpha;delta;-;;
S048;54;epsilon;gamma;-;2.0;3.0
S048;68;epsilon;gamma;+;12.0;10.0
S048;69;epsilon;gamma;-;9.0;11.0
S048;73;epsilon;gamma;+;7.0;5.0
S048;76;epsilon;gamma;-;2.0;4.0
S048;88;epsilon;gamma;+;89.0;88.0
S048;157;epsilon;gamma;-;19.0;20.0
S048;161;epsilon;gamma;+;16.0;15.0
S048;163;epsilon;gamma;-;13.0;14.0
S048;165;epsilon;gamma;+;12.0;11.0
S048;167;epsilon;gamma;-;9.0;10.0
S048;204;epsilon;gamma;+;31.0;30.0
S048;234;epsilon;gamma;-;2.0;1.0
S048;235;epsilon;gamma;+;142.0;1.0
S048;237;epsilon;gamma;-;151.0;140.0
S048;329;epsilon;gamma;+;48.0;59.0
S048;330;epsilon;gamma;-;58.0;47.0
S048;342;epsilon;gamma;+;35.0;46.0
S048;343;epsilon;gamma;-;45.0;34.0
S048;360;epsilon;gamma;+;17.0;28.0
S048;361;epsilon;gamma;-;27.0;16.0
S048;370;epsilon;gamma;+;7.0;18.0
S048;373;epsilon;gamma;-;15.0;4.0
S048;375;epsilon;gamma;+;2.0;13.0
S048;390;epsilon;gamma;-;146.0;6.0
S048;396;epsilon;gamma;+;147.0;140.0
S048;481;epsilon;gamma;-;55.0;62.0
S048;484;epsilon;gamma;+;59.0;52.0
S048;513;epsilon;gamma;-;23.0;30.0
S048;516;epsilon;gamma;+;27.0;20.0
S048;532;epsilon;gamma;-;4.0;11.0
S048;580;epsilon;gamma;+;1.0;120.0
S048;692;epsilon;gamma;-;8.0;39.0
S048;729;epsilon;gamma;+;2.0;5.0
S048;730;epsilon;gamma;-;4.0;1.0
S048;731;epsilon;gamma;+;4.0;3.0
S048;738;epsilon;gamma;-;293.0;2.0
S048;739;epsilon;gamma;+;1.0;292.0
S048;829;epsilon;gamma;-;202.0;253.0
S048;832;epsilon;gamma;+;250.0;199.0
S048;902;epsilon;gamma;-;129.0;180.0
S048;903;epsilon;gamma;+;179.0;128.0
S048;909;epsilon;gamma;-;122.0;173.0
S048;913;epsilon;gamma;+;169.0;118.0
S048;914;epsilon;gamma;-;117.0;168.0
S048;915;epsilon;gamma;+;167.0;116.0
S048;916;epsilon;gamma;-;115.0;166.0
S048;919;epsilon;gamma;+;163.0;112.0
S048;920;epsilon;gamma;-;111.0;162.0
S048;933;epsilon;gamma;+;149.0;98.0
S048;987;epsilon;gamma;-;44.0;95.0
S048;991;epsilon;gamma;+;91.0;40.0
S048;996;epsilon;gamma;-;35.0;86.0
S048;997;epsilon;gamma;+;85.0;34.0
S048;1007;epsilon;gamma;-;24.0;75.0
S048;1011;epsilon;gamma;+;71.0;20.0
S048;1013;epsilon;gamma;-;18.0;69.0
S048;1017;epsilon;gamma;+;65.0;14.0
S048;1018;epsilon;gamma;-;13.0;64.0
S048;1020;epsilon;gamma;+;62.0;11.0
S048;1027;epsilon;gamma;-;4.0;55.0
S048;1080;epsilon;gamma;+;2.0;5.0
S048;1090;epsilon;gamma;-;289.0;31.0
S048;1093;epsilon;gamma;+;28.0;286.0
S048;1094;epsilon;gamma;-;285.0;27.0
S048;1120;epsilon;gamma;+;1.0;259.0
S048;1212;epsilon;gamma;-;167.0;168.0
S048;1216;epsilon;gamma;+;164.0;163.0
S048;1330;epsilon;gamma;-;49.0;50.0
S048;1331;epsilon;gamma;+;49.0;48.0
S048;1334;epsilon;gamma;-;45.0;46.0
S048;1344;epsilon;gamma;+;36.0;35.0
S048;1345;epsilon;gamma;-;34.0;35.0
S048;1350;epsilon;gamma;+;30.0;29.0
S048;1352;epsilon;gamma;-;27.0;28.0
S048;1368;epsilon;gamma;+;12.0;11.0
S048;1369;epsilon;gamma;-;10.0;11.0
S048;1370;epsilon;gamma;+;10.0;9.0
S048;1372;epsilon;gamma;-;7.0;8.0
S048;1380;epsilon;gamma;+;3.0;2.0
S048;1382;epsilon;gamma;-;9.0;1.0
S048;1383;epsilon;gamma;+;9.0;8.0
S048;1391;epsilon;gamma;-;2.0;1.0
S048;1392;epsilon;gamma;+;;1.0
S048;1394;epsilon;gamma;-;;
S048;1399;epsilon;gamma;+;;
S048;1400;epsilon;gamma;-;;
S048;54;epsilon;beta;-;6.0;11.0
S048;68;epsilon;beta;+;11.0;10.0
S048;69;epsilon;beta;-;9.0;10.0
S048;73;epsilon;beta;+;6.0;5.0
S048;76;epsilon;beta;-;2.0;3.0
S048;88;epsilon;beta;+;292.0;155.0
S048;157;epsilon;beta;-;86.0;223.0
S048;161;epsilon;beta;+;219.0;82.0
S048;163;epsilon;beta;-;80.0;217.0
S048;165;epsilon;beta;+;215.0;78.0
S048;167;epsilon;beta;-;76.0;213.0
S048;204;epsilon;beta;+;176.0;39.0
S048;234;epsilon;beta;-;9.0;146.0
S048;235;epsilon;beta;+;145.0;8.0
S048;237;epsilon;beta;-;6.0;143.0
S048;329;epsilon;beta;+;51.0;55.0
S048;330;epsilon;beta;-;54.0;50.0
S048;342;epsilon;beta;+;38.0;42.0
S048;343;epsilon;beta;-;41.0;37.0
S048;360;epsilon;beta;+;20.0;24.0
S048;361;epsilon;beta;-;23.0;19.0
S048;370;epsilon;beta;+;10.0;14.0
S048;373;epsilon;beta;-;11.0;7.0
S048;375;epsilon;beta;+;5.0;9.0
S048;390;epsilon;beta;-;167.0;19.0
S048;396;epsilon;beta;+;13.0;161.0
S048;481;epsilon;beta;-;76.0;78.0
S048;484;epsilon;beta;+;75.0;73.0
S048;513;epsilon;beta;-;44.0;46.0
S048;516;epsilon;beta;+;43.0;41.0
S048;532;epsilon;beta;-;25.0;27.0
S048;580;epsilon;beta;+;125.0;122.0
S048;692;epsilon;beta;-;10.0;13.0
S048;729;epsilon;beta;+;303.0;302.0
S048;730;epsilon;beta;-;301.0;302.0
S048;731;epsilon;beta;+;301.0;300.0
S048;738;epsilon;beta;-;293.0;294.0
S048;739;epsilon;beta;+;293.0;292.0
S048;829;epsilon;beta;-;202.0;203.0
S048;832;epsilon;beta;+;200.0;199.0
S048;902;epsilon;beta;-;129.0;130.0
S048;903;epsilon;beta;+;129.0;128.0
S048;909;epsilon;beta;-;122.0;123.0
S048;913;epsilon;beta;+;119.0;118.0
S048;914;epsilon;beta;-;117.0;118.0
S048;915;epsilon;beta;+;117.0;116.0
S048;916;epsilon;beta;-;115.0;116.0
S048;919;epsilon;beta;+;113.0;112.0
S048;920;epsilon;beta;-;111.0;112.0
S048;933;epsilon;beta;+;99.0;98.0
S048;987;epsilon;beta;-;44.0;45.0
S048;991;epsilon;beta;+;41.0;40.0
S048;996;epsilon;beta;-;35.0;36.0
S048;997;epsilon;beta;+;35.0;34.0
S048;1007;epsilon;beta;-;24.0;25.0
S048;1011;epsilon;beta;+;21.0;20.0
S048;1013;epsilon;beta;-;18.0;19.0
S048;1017;epsilon;beta;+;15.0;14.0
S048;1018;epsilon;beta;-;13.0;14.0
S048;1020;epsilon;beta;+;12.0;11.0
S048;1027;epsilon;beta;-;4.0;5.0
S048;1080;epsilon;beta;+;2.0;5.0
S048;1090;epsilon;beta;-;37.0;32.0
S048;1093;epsilon;beta;+;29.0;34.0
S048;1094;epsilon;beta;-;33.0;28.0
S048;1120;epsilon;beta;+;2.0;7.0
S048;1212;epsilon;beta;-;191.0;192.0
S048;1216;epsilon;beta;+;188.0;187.0
S048;1330;epsilon;beta;-;73.0;74.0
S048;1331;epsilon;beta;+;73.0;72.0
S048;1334;epsilon;beta;-;69.0;70.0
S048;1344;epsilon;beta;+;60.0;59.0
S048;1345;epsilon;beta;-;58.0;59.0
S048;1350;epsilon;beta;+;54.0;53.0
S048;1352;epsilon;beta;-;51.0;52.0
S048;1368;epsilon;beta;+;36.0;35.0
S048;1369;epsilon;beta;-;34.0;35.0
S048;1370;epsilon;beta;+;34.0;33.0
S048;1372;epsilon;beta;-;31.0;32.0
S048;1380;epsilon;beta;+;24.0;23.0
S048;1382;epsilon;beta;-;21.0;22.0
S048;1383;epsilon;beta;+;21.0;20.0
S048;1391;epsilon;beta;-;12.0;13.0
S048;1392;epsilon;beta;+;12.0;11.0
S048;1394;epsilon;beta;-;9.0;10.0
S048;1399;epsilon;beta;+;5.0;4.0
S048;1400;epsilon;beta;-;3.0;4.0
S048;54;epsilon;delta;-;237.0;36.0
S048;68;epsilon;delta;+;22.0;223.0
S048;69;epsilon;delta;-;222.0;21.0
S048;73;epsilon;delta;+;17.0;218.0
S048;76;epsilon;delta;-;215.0;14.0
S048;88;epsilon;delta;+;2.0;203.0
S048;157;epsilon;delta;-;134.0;138.0
S048;161;epsilon;delta;+;134.0;130.0
S048;163;epsilon;delta;-;128.0;132.0
S048;165;epsilon;delta;+;130.0;126.0
S048;167;epsilon;delta;-;124.0;128.0
S048;204;epsilon;delta;+;91.0;87.0
S048;234;epsilon;delta;-;57.0;61.0
S048;235;epsilon;delta;+;60.0;56.0
S048;237;epsilon;delta;-;54.0;58.0
S048;329;epsilon;delta;+;51.0;53.0
S048;330;epsilon;delta;-;52.0;50.0
S048;342;epsilon;delta;+;38.0;40.0
S048;343;epsilon;delta;-;39.0;37.0
S048;360;epsilon;delta;+;20.0;22.0
S048;361;epsilon;delta;-;21.0;19.0
S048;370;epsilon;delta;+;10.0;12.0
S048;373;epsilon;delta;-;9.0;7.0
S048;375;epsilon;delta;+;5.0;7.0
S048;390;epsilon;delta;-;;24.0
S048;396;epsilon;delta;+;18.0;
S048;481;epsilon;delta;-;;
S048;484;epsilon;delta;+;;
S048;513;epsilon;delta;-;;
S048;516;epsilon;delta;+;;
S048;532;epsilon;delta;-;;
S048;580;epsilon;delta;+;;
S048;692;epsilon;delta;-;;
S048;729;epsilon;delta;+;;
S048;730;epsilon;delta;-;;
S048;731;epsilon;delta;+;;
S048;738;epsilon;delta;-;;
S048;739;epsilon;delta;+;;
S048;829;epsilon;delta;-;;
S048;832;epsilon;delta;+;;
S048;902;epsilon;delta;-;;
S048;903;epsilon;delta;+;;
S048;909;epsilon;delta;-;;
S048;913;epsilon;delta;+;;
S048;914;epsilon;delta;-;;
S048;915;epsilon;delta;+;;
S048;916;epsilon;delta;-;;
S048;919;epsilon;delta;+;;
S048;920;epsilon;delta;-;;
S048;933;epsilon;delta;+;;
S048;987;epsilon;delta;-;;
S048;991;epsilon;delta;+;;
S048;996;epsilon;delta;-;;
S048;997;epsilon;delta;+;;
S048;1007;epsilon;delta;-;;
S048;1011;epsilon;delta;+;;
S048;1013;epsilon;delta;-;;
S048;1017;epsilon;delta;+;;
S048;1018;epsilon;delta;-;;
S048;1020;epsilon;delta;+;;
S048;1027;epsilon;delta;-;;
S048;1080;epsilon;delta;+;;
S048;1090;epsilon;delta;-;;
S048;1093;epsilon;delta;+;;
S048;1094;epsilon;delta;-;;
S048;1120;epsilon;delta;+;;
S048;1212;epsilon;delta;-;;
S048;1216;epsilon;delta;+;;
S048;1330;epsilon;delta;-;;
S048;1331;epsilon;delta;+;;
S048;1334;epsilon;delta;-;;
S048;1344;epsilon;delta;+;;
S048;1345;epsilon;delta;-;;
S048;1350;epsilon;delta;+;;
S048;1352;epsilon;delta;-;;
S048;1368;epsilon;delta;+;;
S048;1369;epsilon;delta;-;;
S048;1370;epsilon;delta;+;;
S048;1372;epsilon;delta;-;;
S048;1380;epsilon;delta;+;;
S048;1382;epsilon;delta;-;;
S048;1383;epsilon;delta;+;;
S048;1391;epsilon;delta;-;;
S048;1392;epsilon;delta;+;;
S048;1394;epsilon;delta;-;;
S048;1399;epsilon;delta;+;;
S048;1400;epsilon;delta;-;;
S048;56;gamma;beta;-;4.0;9.0
S048;57;gamma;beta;+;8.0;3.0
S048;58;gamma;beta;-;2.0;7.0
S048;59;gamma;beta;+;6.0;1.0
S048;60;gamma;beta;-;18.0;5.0
S048;66;gamma;beta;+;13.0;12.0
S048;78;gamma;beta;-;3.0;1.0
S048;80;gamma;beta;+;4.0;1.0
S048;81;gamma;beta;-;5.0;3.0
S048;87;gamma;beta;+;293.0;156.0
S048;176;gamma;beta;-;67.0;204.0
S048;177;gamma;beta;+;203.0;66.0
S048;186;gamma;beta;-;57.0;194.0
S048;188;gamma;beta;+;192.0;55.0
S048;189;gamma;beta;-;54.0;191.0
S048;190;gamma;beta;+;190.0;53.0
S048;193;gamma;beta;-;50.0;187.0
S048;204;gamma;beta;+;176.0;39.0
S048;234;gamma;beta;-;9.0;146.0
S048;235;gamma;beta;+;145.0;8.0
S048;236;gamma;beta;-;7.0;144.0
S048;377;gamma;beta;+;3.0;7.0
S048;388;gamma;beta;-;169.0;21.0
S048;389;gamma;beta;+;20.0;168.0
S048;390;gamma;beta;-;167.0;19.0
S048;396;gamma;beta;+;13.0;161.0
S048;536;gamma;beta;-;21.0;23.0
S048;543;gamma;beta;+;16.0;14.0
S048;545;gamma;beta;-;12.0;14.0
S048;581;gamma;beta;+;124.0;121.0
S048;700;gamma;beta;-;2.0;5.0
S048;731;gamma;beta;+;301.0;300.0
S048;734;gamma;beta;-;297.0;298.0
S048;735;gamma;beta;+;297.0;296.0
S048;737;gamma;beta;-;294.0;295.0
S048;740;gamma;beta;+;292.0;291.0
S048;1031;gamma;beta;-;6.0;1.0
S048;1082;gamma;beta;+;40.0;3.0
S048;1085;gamma;beta;-;42.0;37.0
S048;1121;gamma;beta;+;1.0;6.0
S048;1379;gamma;beta;-;24.0;25.0
S048;1380;gamma;beta;+;24.0;23.0
S048;1382;gamma;beta;-;21.0;22.0
S048;1383;gamma;beta;+;21.0;20.0
S048;1391;gamma;beta;-;12.0;13.0
S048;1392;gamma;beta;+;12.0;11.0
S048;1393;gamma;beta;-;10.0;11.0
S048;56;gamma;delta;-;235.0;34.0
S048;57;gamma;delta;+;33.0;234.0
S048;58;gamma;delta;-;233.0;32.0
S048;59;gamma;delta;+;31.0;232.0
S048;60;gamma;delta;-;231.0;30.0
S048;66;gamma;delta;+;24.0;225.0
S048;78;gamma;delta;-;213.0;12.0
S048;80;gamma;delta;+;10.0;211.0
S048;81;gamma;delta;-;210.0;9.0
S048;87;gamma;delta;+;3.0;204.0
S048;176;gamma;delta;-;115.0;119.0
S048;177;gamma;delta;+;118.0;114.0
S048;186;gamma;delta;-;105.0;109.0
S048;188;gamma;delta;+;107.0;103.0
S048;189;gamma;delta;-;102.0;106.0
S048;190;gamma;delta;+;105.0;101.0
S048;193;gamma;delta;-;98.0;102.0
S048;204;gamma;delta;+;91.0;87.0
S048;234;gamma;delta;-;57.0;61.0
S048;235;gamma;delta;+;60.0;56.0
S048;236;gamma;delta;-;55.0;59.0
S048;377;gamma;delta;+;3.0;5.0
S048;388;gamma;delta;-;;26.0
S048;389;gamma;delta;+;25.0;
S048;390;gamma;delta;-;;24.0
S048;396;gamma;delta;+;18.0;
S048;536;gamma;delta;-;;
S048;543;gamma;delta;+;;
S048;545;gamma;delta;-;;
S048;581;gamma;delta;+;;
S048;700;gamma;delta;-;;
S048;731;gamma;delta;+;;
S048;734;gamma;delta;-;;
S048;735;gamma;delta;+;;
S048;737;gamma;delta;-;;
S048;740;gamma;delta;+;;
S048;1031;gamma;delta;-;;
S048;1082;gamma;delta;+;;
S048;1085;gamma;delta;-;;
S048;1121;gamma;delta;+;;
S048;1379;gamma;delta;-;;
S048;1380;gamma;delta;+;;
S048;1382;gamma;delta;-;;
S048;1383;gamma;delta;+;;
S048;1391;gamma;delta;-;;
S048;1392;gamma;delta;+;;
S048;1393;gamma;delta;-;;
S048;60;beta;delta;-;231.0;30.0
S048;65;beta;delta;+;25.0;226.0
S048;78;beta;delta;-;213.0;12.0
S048;79;beta;delta;+;11.0;212.0
S048;81;beta;delta;-;210.0;9.0
S048;84;beta;delta;+;6.0;207.0
S048;86;beta;delta;-;205.0;4.0
S048;87;beta;delta;+;3.0;204.0
S048;243;beta;delta;-;48.0;52.0
S048;380;beta;delta;+;3.0;2.0
S048;384;beta;delta;-;;30.0
S048;409;beta;delta;+;5.0;
S048;557;beta;delta;-;;
S048;559;beta;delta;+;;
S048;560;beta;delta;-;;
S048;561;beta;delta;+;;
S048;563;beta;delta;-;;
S048;564;beta;delta;+;;
S048;566;beta;delta;-;;
S048;569;beta;delta;+;;
S048;573;beta;delta;-;;
S048;574;beta;delta;+;;
S048;702;beta;delta;-;;
S048;705;beta;delta;+;;
S048;711;beta;delta;-;;
S048;713;beta;delta;+;;
S048;719;beta;delta;-;;
S048;727;beta;delta;+;;
S048;1031;beta;delta;-;;
S048;1032;beta;delta;+;;
S048;1037;beta;delta;-;;
S048;1061;beta;delta;+;;
S048;1062;beta;delta;-;;
S048;1082;beta;delta;+;;
S048;1085;beta;delta;-;;
S048;1122;beta;delta;+;;
S048;1127;beta;delta;-;;
S048;1128;beta;delta;+;;
S048;1403;beta;delta;-;;
S048;1404;beta;delta;+;;
S048;1406;beta;delta;-;;
S048;1407;beta;delta;+;;
S048;1408;beta;delta;-;;
S049;1;alpha;epsilon;+;2.0;3.0
S049;10;alpha;epsilon;-;5.0;4.0
S049;11;alpha;epsilon;+;3.0;4.0
S049;12;alpha;epsilon;-;3.0;2.0
S049;14;alpha;epsilon;+;2.0;1.0
S049;21;alpha;epsilon;-;106.0;102.0
S049;57;alpha;epsilon;+;66.0;70.0
S049;59;alpha;epsilon;-;68.0;64.0
S049;80;alpha;epsilon;+;43.0;47.0
S049;96;alpha;epsilon;-;31.0;27.0
S049;121;alpha;epsilon;+;2.0;6.0
S049;138;alpha;epsilon;-;7.0;6.0
S049;161;alpha;epsilon;+;9.0;1.0
S049;162;alpha;epsilon;-;9.0;8.0
S049;170;alpha;epsilon;+;4.0;1.0
S049;171;alpha;epsilon;-;4.0;3.0
S049;174;alpha;epsilon;+;7.0;1.0
S049;176;alpha;epsilon;-;13.0;5.0
S049;178;alpha;epsilon;+;3.0;11.0
S049;179;alpha;epsilon;-;10.0;2.0
S049;180;alpha;epsilon;+;1.0;9.0
S049;189;alpha;epsilon;-;6.0;5.0
S049;202;alpha;epsilon;+;43.0;42.0
S049;209;alpha;epsilon;-;35.0;36.0
S049;211;alpha;epsilon;+;34.0;33.0
S049;241;alpha;epsilon;-;3.0;4.0
S049;242;alpha;epsilon;+;3.0;2.0
S049;243;alpha;epsilon;-;1.0;2.0
S049;289;alpha;epsilon;+;15.0;22.0
S049;297;alpha;epsilon;-;14.0;7.0
S049;298;alpha;epsilon;+;6.0;13.0
S049;299;alpha;epsilon;-;12.0;5.0
S049;300;alpha;epsilon;+;4.0;11.0
S049;312;alpha;epsilon;-;101.0;50.0
S049;358;alpha;epsilon;+;4.0;55.0
S049;360;alpha;epsilon;-;53.0;2.0
S049;361;alpha;epsilon;+;1.0;52.0
S049;399;alpha;epsilon;-;14.0;18.0
S049;405;alpha;epsilon;+;12.0;8.0
S049;409;alpha;epsilon;-;4.0;8.0
S049;418;alpha;epsilon;+;36.0;2.0
S049;420;alpha;epsilon;-;87.0;34.0
S049;454;alpha;epsilon;+;60.0;53.0
S049;478;alpha;epsilon;-;29.0;36.0
S049;479;alpha;epsilon;+;35.0;28.0
S049;506;alpha;epsilon;-;1.0;8.0
S049;515;alpha;epsilon;+;32.0;4.0
S049;519;alpha;epsilon;-;30.0;28.0
S049;533;alpha;epsilon;+;14.0;16.0
S049;535;alpha;epsilon;-;14.0;12.0
S049;544;alpha;epsilon;+;3.0;5.0
S049;545;alpha;epsilon;-;4.0;2.0
S049;546;alpha;epsilon;+;1.0;3.0
S049;558;alpha;epsilon;-;5.0;3.0
S049;561;alpha;epsilon;+;22.0;2.0
S049;563;alpha;epsilon;-;21.0;20.0
S049;583;alpha;epsilon;+;26.0;1.0
S049;586;alpha;epsilon;-;36.0;23.0
S049;605;alpha;epsilon;+;4.0;17.0
S049;622;alpha;epsilon;-;30.0;2.0
S049;624;alpha;epsilon;+;35.0;28.0
S049;639;alpha;epsilon;-;13.0;20.0
S049;644;alpha;epsilon;+;15.0;8.0
S049;645;alpha;epsilon;-;7.0;14.0
S049;661;alpha;epsilon;+;2.0;1.0
S049;664;alpha;epsilon;-;22.0;21.0
S049;684;alpha;epsilon;+;1.0;2.0
S049;688;alpha;epsilon;-;74.0;71.0
S049;695;alpha;epsilon;+;64.0;67.0
S049;696;alpha;epsilon;-;66.0;63.0
S049;733;alpha;epsilon;+;26.0;29.0
S049;734;alpha;epsilon;-;28.0;25.0
S049;735;alpha;epsilon;+;24.0;27.0
S049;745;alpha;epsilon;-;17.0;14.0
S049;759;alpha;epsilon;+;4.0;3.0
S049;762;alpha;epsilon;-;47.0;1.0
S049;763;alpha;epsilon;+;49.0;46.0
S049;789;alpha;epsilon;-;20.0;23.0
S049;813;alpha;epsilon;+;47.0;46.0
S049;837;alpha;epsilon;-;22.0;23.0
S049;840;alpha;epsilon;+;20.0;19.0
S049;844;alpha;epsilon;-;15.0;16.0
S049;847;alpha;epsilon;+;13.0;12.0
S049;859;alpha;epsilon;-;78.0;1.0
S049;860;alpha;epsilon;+;160.0;77.0
S049;922;alpha;epsilon;-;15.0;98.0
S049;926;alpha;epsilon;+;94.0;11.0
S049;930;alpha;epsilon;-;7.0;90.0
S049;956;alpha;epsilon;+;64.0;72.0
S049;970;alpha;epsilon;-;58.0;50.0
S049;995;alpha;epsilon;+;25.0;33.0
S049;997;alpha;epsilon;-;31.0;23.0
S049;1000;alpha;epsilon;+;20.0;28.0
S049;1001;alpha;epsilon;-;27.0;19.0
S049;1004;alpha;epsilon;+;16.0;24.0
S049;1005;alpha;epsilon;-;23.0;15.0
S049;1006;alpha;epsilon;+;14.0;22.0
S049;1016;alpha;epsilon;-;12.0;4.0
S049;1017;alpha;epsilon;+;3.0;11.0
S049;1018;alpha;epsilon;-;10.0;2.0
S049;1019;alpha;epsilon;+;1.0;9.0
S049;1028;alpha;epsilon;-;11.0;8.0
S049;1036;alpha;epsilon;+;4.0;3.0
S049;1039;alpha;epsilon;-;49.0;1.0
S049;1040;alpha;epsilon;+;49.0;48.0
S049;1047;alpha;epsilon;-;41.0;42.0
S049;1048;alpha;epsilon;+;41.0;40.0
S049;1087;alpha;epsilon;-;1.0;2.0
S049;1102;alpha;epsilon;+;3.0;1.0
S049;1103;alpha;epsilon;-;66.0;2.0
S049;1104;alpha;epsilon;+;1.0;65.0
S049;1125;alpha;epsilon;-;44.0;47.0
S049;1128;alpha;epsilon;+;44.0;41.0
S049;1140;alpha;epsilon;-;29.0;32.0
S049;1143;alpha;epsilon;+;29.0;26.0
S049;1144;alpha;epsilon;-;25.0;28.0
S049;1145;alpha;epsilon;+;27.0;24.0
S049;1168;alpha;epsilon;-;1.0;4.0
S049;1177;alpha;epsilon;+;25.0;24.0
S049;1201;alpha;epsilon;-;4.0;1.0
S049;1251;alpha;epsilon;+;74.0;76.0
S049;1257;alpha;epsilon;-;70.0;68.0
S049;1320;alpha;epsilon;+;5.0;7.0
S049;1329;alpha;epsilon;-;12.0;6.0
S049;1335;alpha;epsilon;+;10.0;6.0
S049;1341;alpha;epsilon;-;5.0;4.0
S049;1345;alpha;epsilon;+;2.0;1.0
S049;1346;alpha;epsilon;-;62.0;1.0
S049;1347;alpha;epsilon;+;62.0;61.0
S049;1348;alpha;epsilon;-;60.0;61.0
S049;1349;alpha;epsilon;+;60.0;59.0
S049;1367;alpha;epsilon;-;41.0;42.0
S049;1369;alpha;epsilon;+;40.0;39.0
S049;1406;alpha;epsilon;-;2.0;3.0
S049;1429;alpha;epsilon;+;4.0;2.0
S049;1;alpha;gamma;+;16.0;19.0
S049;10;alpha;gamma;-;10.0;7.0
S049;11;alpha;gamma;+;6.0;9.0
S049;12;alpha;gamma;-;8.0;5.0
S049;14;alpha;gamma;+;3.0;6.0
S049;21;alpha;gamma;-;168.0;160.0
S049;57;alpha;gamma;+;124.0;132.0
S049;59;alpha;gamma;-;130.0;122.0
