famille;capteur;h;issue;designe;n;segments;obs;ref;ecart;z
F19;gamma;27;rap;False;2262;50;0.5393457117595049;0.5299128590497446;0.009432852709760303;1.075335911122615
F19;delta;1;bas;False;2294;50;0.020924149956408022;0.02106885228065057;-0.00014470232424255124;-0.05339331999709993
F19;delta;1;rap;False;2294;50;0.5170008718395815;0.5189470458795981;-0.0019461740400165473;-0.18801489518770464
F19;delta;3;bas;False;2292;50;0.05017452006980803;0.048362295491762776;0.0018122245780452543;0.470336891149535
F19;delta;3;rap;False;2292;50;0.5397033158813264;0.5286616124351995;0.011041703446126793;1.0760480876450298
F19;delta;9;bas;False;2285;50;0.09715536105032822;0.10077108655087004;-0.0036157255005418143;-0.697643398059435
F19;delta;9;rap;False;2285;50;0.5487964989059081;0.54282142407728;0.005975074828628222;0.5957941754039384
F19;delta;27;bas;False;2262;50;0.20114942528735633;0.20087402044479896;0.0002754048425573501;0.03890366368585412
F19;delta;27;rap;False;2262;50;0.5592396109637489;0.5595819068169398;-0.0003422958531908657;-0.03538732391729795
F19;epsilon;1;bas;False;2294;50;0.06582388840453357;0.07024857340937818;-0.004424685004844612;-0.9397307587896904
F19;epsilon;1;rap;False;2294;50;0.5047951176983435;0.5237840158147076;-0.018988898116364072;-1.864294378064005
F19;epsilon;3;bas;False;2292;50;0.16230366492146597;0.16443091956564515;-0.002127254644179186;-0.31649054867866283
F19;epsilon;3;rap;False;2292;50;0.5095986038394416;0.5269969990274669;-0.017398395188025308;-1.7676034498379196
F19;epsilon;9;bas;False;2285;50;0.3466083150984683;0.3482667082699084;-0.0016583931714401522;-0.18486682147823338
F19;epsilon;9;rap;False;2285;50;0.5024070021881838;0.523930653961501;-0.021523651773317186;-2.3387529824052957
F19;epsilon;27;bas;False;2262;50;0.6458885941644562;0.6557074234717476;-0.009818829307291256;-1.0306389320321068
F19;epsilon;27;rap;False;2262;50;0.4916003536693192;0.48720796926095195;0.004392384408367233;0.5091852913223617
F20;alpha;1;bas;False;1078;50;0.09925788497217068;0.10195553860044984;-0.0026976536282791465;-0.3284187299768395
F20;alpha;1;rap;False;1078;50;0.5231910946196661;0.5399022320029502;-0.016711137383284128;-1.1692087618084372
F20;alpha;3;bas;False;1074;50;0.23556797020484171;0.23159840492772565;0.003969565277116052;0.3402644855515177
F20;alpha;3;rap;False;1074;50;0.5512104283054003;0.5476333452040625;0.0035770831013379766;0.27420930320486536
F20;alpha;9;bas;False;1070;50;0.49906542056074765;0.47920138444090915;0.019864036119838443;1.4158358093948695
F20;alpha;9;rap;False;1070;50;0.5261682242990654;0.5382527470043108;-0.012084522705245454;-1.037010963899021
F20;alpha;27;bas;False;1054;50;0.8671726755218216;0.8501779706098026;0.016994704912019012;1.640696195729618
F20;alpha;27;rap;False;1054;50;0.532258064516129;0.5210054001263653;0.011252664389763736;0.93029043142716
F20;beta;1;bas;True;1078;50;0.039888682745825604;0.03800015179086986;0.001888530954955746;0.36300058168623156
F20;beta;1;rap;True;1078;50;0.5027829313543599;0.5210379779529718;-0.018255046598611782;-1.212833533673554
F20;beta;3;bas;True;1074;50;0.09031657355679702;0.08536353535290075;0.0049530382038962635;0.6652424975989214
F20;beta;3;rap;True;1074;50;0.5186219739292365;0.5319274076259098;-0.013305433696673412;-0.9033661440422744
F20;beta;9;bas;True;1070;50;0.17476635514018693;0.1788044260826629;-0.00403807094247598;-0.42202449181203844
F20;beta;9;rap;True;1070;50;0.5429906542056074;0.5430834521016807;-9.279789607321668e-05;-0.006543136141844245
F20;beta;27;bas;True;1054;50;0.34535104364326374;0.34955906947727977;-0.004208025834016012;-0.3330186051450846
F20;beta;27;rap;True;1054;50;0.5284629981024668;0.546364994003263;-0.01790199590079622;-1.3659283199438759
F20;gamma;1;bas;False;1078;50;0.04452690166975881;0.04595621806339963;-0.0014293163936408158;-0.25234245994079296
F20;gamma;1;rap;False;1078;50;0.5139146567717996;0.5271862439588375;-0.013271587187037914;-0.8781394439989784
F20;gamma;3;bas;False;1074;50;0.11080074487895716;0.1076251312146676;0.003175613664289568;0.3847283110559739
F20;gamma;3;rap;False;1074;50;0.5260707635009311;0.5366808892479948;-0.0106101257470637;-0.728223379353502
F20;gamma;9;bas;False;1070;50;0.23271028037383176;0.22843367406596304;0.004276606307868705;0.4046971217677198
F20;gamma;9;rap;False;1070;50;0.5495327102803739;0.5436439353676868;0.005888774912686926;0.4164714818456568
F20;gamma;27;bas;False;1054;50;0.43833017077798864;0.4465870533626075;-0.00825688258461893;-0.611109267913207
F20;gamma;27;rap;False;1054;50;0.5180265654648957;0.532701922668569;-0.014675357203673389;-1.194517085655698
F20;delta;1;bas;False;1078;50;0.021335807050092765;0.021860388415237825;-0.0005245813651450599;-0.1280160675536198
F20;delta;1;rap;False;1078;50;0.5435992578849722;0.5173529951673547;0.026246262717617402;1.729843987885003
F20;delta;3;bas;False;1074;50;0.05307262569832402;0.05074108414263723;0.002331541555686791;0.4049937568534168
F20;delta;3;rap;False;1074;50;0.5279329608938548;0.5258777497591252;0.002055211134729625;0.13581950504649234
F20;delta;9;bas;False;1070;50;0.11495327102803739;0.10783804052193396;0.00711523050610341;0.937444341681222
F20;delta;9;rap;False;1070;50;0.5635514018691589;0.5387064248694213;0.024844976999737502;1.6713703725756524
F20;delta;27;bas;False;1054;50;0.2125237191650854;0.21209096265702845;0.00043275650805693513;0.042816132497141474
F20;delta;27;rap;False;1054;50;0.5683111954459203;0.5525634494934522;0.01574774595246819;1.109687222884703
F20;epsilon;1;bas;False;1078;50;0.06957328385899815;0.0697306165456356;-0.00015733268663745194;-0.022622597512012923
F20;epsilon;1;rap;False;1078;50;0.5315398886827458;0.5334891236058309;-0.0019492349230850721;-0.13253642448590847
F20;epsilon;3;bas;False;1074;50;0.17039106145251395;0.1610009209415172;0.009390140510996776;0.9437782134363588
F20;epsilon;3;rap;False;1074;50;0.537243947858473;0.5425406527458221;-0.005296704887349108;-0.37649860436956817
F20;epsilon;9;bas;False;1070;50;0.3485981308411215;0.3375597865837687;0.011038344257352813;0.8565538652787139
F20;epsilon;9;rap;False;1070;50;0.5355140186915888;0.5454348186854463;-0.009920799993857577;-0.7814288206957212
F20;epsilon;27;bas;False;1054;50;0.6537001897533207;0.6422639055730104;0.011436284180310292;0.824307278504939
F20;epsilon;27;rap;False;1054;50;0.49620493358633777;0.5170734738139362;-0.020868540227598414;-1.7287750815663265
F21;alpha;1;bas;False;1964;50;0.11405295315682282;0.11973939194091542;-0.0056864387840925975;-0.8627569222334015
F21;alpha;1;rap;False;1964;50;0.48574338085539714;0.5041342510493514;-0.018390870193954172;-1.6977385073703357
F21;alpha;3;bas;False;1963;50;0.27254202750891493;0.26916293136462577;0.003379096144289166;0.37188624150299526
F21;alpha;3;rap;False;1963;50;0.4773306164034641;0.48745698641921636;-0.010126370015752275;-0.9788673462309541
F21;alpha;9;bas;False;1956;50;0.5301635991820041;0.5301890413029636;-2.5442120959484685e-05;-0.0024015151928756134
F21;alpha;9;rap;False;1956;50;0.46421267893660534;0.4541694087385062;0.010043270198099164;1.066762858480737
F21;alpha;27;bas;False;1925;50;0.8649350649350649;0.8659747117539602;-0.001039646818895288;-0.13504693471958848
F21;alpha;27;rap;False;1925;50;0.44727272727272727;0.4428843171713696;0.004388410101357641;0.45479908754505166
F21;beta;1;bas;False;1964;50;0.04276985743380855;0.03995603014450102;0.0028138272893075368;0.6645711296298626
F21;beta;1;rap;False;1964;50;0.49134419551934827;0.5167461852772359;-0.025401989757887617;-2.2725672893052447
F21;beta;3;bas;False;1963;50;0.08711156393275599;0.09088588987668957;-0.00377432594393356;-0.6728450366181985
F21;beta;3;rap;False;1963;50;0.5043301069791136;0.5256765851975588;-0.021346478218445205;-1.9666836461390518
F21;beta;9;bas;False;1956;50;0.18149284253578732;0.1874881351982433;-0.005995292662455988;-0.7893044739586553
F21;beta;9;rap;False;1956;50;0.5265848670756647;0.5322195197016927;-0.005634652626028024;-0.5335409850312984
F21;beta;27;bas;False;1925;50;0.35324675324675325;0.3568719564926115;-0.003625203245858262;-0.3738389143916526
F21;beta;27;rap;False;1925;50;0.5361038961038961;0.5313274798860307;0.00477641621786535;0.486012162218008
F21;gamma;1;bas;False;1964;50;0.054480651731160894;0.05481781054101255;-0.0003371588098516535;-0.07066808304063513
F21;gamma;1;rap;False;1964;50;0.49338085539714865;0.5172980785024651;-0.02391722310531648;-2.140171018478274
F21;gamma;3;bas;False;1963;50;0.11614875191034131;0.1227705585060513;-0.006621806595709998;-1.021951474631676
F21;gamma;3;rap;False;1963;50;0.5068772287315334;0.5218737876206189;-0.014996558889085453;-1.376787241523723
F21;gamma;9;bas;False;1956;50;0.2443762781186094;0.2470568503408951;-0.0026805722222857323;-0.31720605220911435
F21;gamma;9;rap;False;1956;50;0.5214723926380368;0.5232014100336899;-0.0017290173956530778;-0.16460239180256514
F21;gamma;27;bas;False;1925;50;0.4638961038961039;0.46066307414017116;0.0032330297559327536;0.31564142051508937
F21;gamma;27;rap;False;1925;50;0.49766233766233764;0.5115673756863658;-0.013905038024028088;-1.4782799712907448
F21;delta;1;bas;False;1964;50;0.022912423625254582;0.024556848042598625;-0.0016444244173440417;-0.5178002238115174
F21;delta;1;rap;False;1964;50;0.5030549898167006;0.5139339065206491;-0.010878916703948418;-0.9681587122978055
F21;delta;3;bas;False;1963;50;0.05348955680081508;0.05699467012194635;-0.003505113321131282;-0.7619833191199897
F21;delta;3;rap;False;1963;50;0.5124808965868568;0.5219858695851555;-0.009504972998298703;-0.8562709380612729
F21;delta;9;bas;False;1956;50;0.1273006134969325;0.11719397525712627;0.010106638239806233;1.6004104235132097
F21;delta;9;rap;False;1956;50;0.5306748466257669;0.5306727807590254;2.0658667415277582e-06;0.00018933551112623108
F21;delta;27;bas;False;1925;50;0.2322077922077922;0.2212498780514946;0.010957914156297597;1.400828380985913
F21;delta;27;rap;False;1925;50;0.5277922077922078;0.5414702130180877;-0.013678005225879775;-1.2982888579905838
F21;epsilon;1;bas;False;1964;50;0.079938900203666;0.0781142980206264;0.0018246021830395677;0.32546118972163746
F21;epsilon;1;rap;False;1964;50;0.49338085539714865;0.5166529608378088;-0.0232721054406601;-2.0948206014521853
F21;epsilon;3;bas;False;1963;50;0.184921039225675;0.17783424257186017;0.007086796653814828;0.9210276532578067
F21;epsilon;3;rap;False;1963;50;0.48497198166072336;0.5146139662122232;-0.029641984551499863;-2.780793565440901
F21;epsilon;9;bas;False;1956;50;0.38445807770961143;0.3635338864645433;0.020924191245068155;2.176061849257646
F21;epsilon;9;rap;False;1956;50;0.5020449897750511;0.5077566119079016;-0.005711622132850408;-0.5690066453608872
F21;epsilon;27;bas;False;1925;50;0.6846753246753247;0.6630137686356369;0.021661556039687852;2.158739345098455
F21;epsilon;27;rap;False;1925;50;0.4774025974025974;0.4683678462378242;0.00903475116477316;0.9555806769084231
F22;alpha;1;bas;False;2263;50;0.10870525850640743;0.10835623707612897;0.0003490214302784599;0.058253734232367224
F22;alpha;1;rap;False;2263;50;0.5046398585947857;0.5156213815491117;-0.010981522954326134;-1.086581564249823
F22;alpha;3;bas;False;2262;50;0.246684350132626;0.2489821947179729;-0.00229784458534691;-0.27749201335435925
F22;alpha;3;rap;False;2262;50;0.5013262599469496;0.5105049422102527;-0.009178682263303067;-0.9656483083069115
F22;alpha;9;bas;False;2247;50;0.5300400534045394;0.5137384988862758;0.01630155451826359;1.633988240195412
F22;alpha;9;rap;False;2247;50;0.46461949265687585;0.48009238623676037;-0.015472893579884536;-1.7468286086975247
F22;alpha;27;bas;False;2216;50;0.8655234657039711;0.8622475124607228;0.0032759532432482387;0.45493464758518654
F22;alpha;27;rap;False;2216;50;0.4814981949458484;0.46192155901661774;0.019576635929230635;2.1980547978294496
F22;beta;1;bas;False;2263;50;0.04330534688466637;0.03873815635588257;0.004567190528783804;1.1846148807098955
F22;beta;1;rap;False;2263;50;0.5262925320371189;0.5172211335070898;0.009071398530029081;0.8719911417765229
F22;beta;3;bas;False;2262;50;0.08620689655172414;0.08901239290475736;-0.0028054963530332335;-0.5559393575768161
F22;beta;3;rap;False;2262;50;0.5442086648983201;0.5264184597447242;0.017790205153595896;1.7483757243270148
F22;beta;9;bas;False;2247;50;0.18914107699154428;0.1848732857951196;0.004267791196424677;0.5953315341238881
F22;beta;9;rap;False;2247;50;0.536270582999555;0.5341929554339676;0.002077627565587321;0.2125202445798191
F22;beta;27;bas;False;2216;50;0.3592057761732852;0.35610517150251014;0.003100604670775092;0.3474105355430923
F22;beta;27;rap;False;2216;50;0.523014440433213;0.5334202869701238;-0.010405846536910767;-1.129333429057219
F22;gamma;1;bas;False;2263;50;0.053468846663720725;0.052478971183634184;0.0009898754800865442;0.22989151662099463
F22;gamma;1;rap;False;2263;50;0.516570923552806;0.5205296223124178;-0.003958698759611823;-0.38117918190887967
F22;gamma;3;bas;False;2262;50;0.11361626878868258;0.11680430932241267;-0.0031880405337300815;-0.5597001030539359
F22;gamma;3;rap;False;2262;50;0.5256410256410257;0.5265272235939407;-0.0008861979529150309;-0.08860975098511732
F22;gamma;9;bas;False;2247;50;0.23319982198486872;0.23726508192985482;-0.004065259944986144;-0.5288956860498504
F22;gamma;9;rap;False;2247;50;0.5336003560302626;0.5314148144625432;0.0021855415677192757;0.22820351454627047
F22;gamma;27;bas;False;2216;50;0.44584837545126355;0.4512400923760267;-0.005391716924763205;-0.5614492576537934
F22;gamma;27;rap;False;2216;50;0.5049638989169675;0.5223738342842449;-0.017409935367277387;-2.0391278749858635
F22;delta;1;bas;False;2263;50;0.020326999558108707;0.021228220502350598;-0.0009012209442418933;-0.3280086911000251
F22;delta;1;rap;False;2263;50;0.5125939019001325;0.516390514368328;-0.0037966124681953753;-0.3642709611223628
F22;delta;3;bas;False;2262;50;0.04376657824933687;0.05038251059691763;-0.0066159323475807694;-1.7303104700760048
F22;delta;3;rap;False;2262;50;0.5393457117595049;0.5257025008577647;0.01364321090174012;1.3211252160916245
F22;delta;9;bas;False;2247;50;0.1045838896306186;0.10651389249569473;-0.0019300028650761167;-0.3522114257744664
F22;delta;9;rap;False;2247;50;0.5420560747663551;0.5378205983616061;0.004235476404749105;0.4197189181133829
F22;delta;27;bas;False;2216;50;0.2157039711191336;0.20975715354354543;0.0059468175755881285;0.8170903284886413
F22;delta;27;rap;False;2216;50;0.5586642599277978;0.5519928986625405;0.006671361265257369;0.6832436243620261
F22;epsilon;1;bas;False;2263;50;0.07821475916924436;0.07627441673219015;0.0019403424370542234;0.3723264483550004
F22;epsilon;1;rap;False;2263;50;0.5086168802474591;0.5201074419865114;-0.011490561739052298;-1.1280398640840432
F22;epsilon;3;bas;False;2262;50;0.1781609195402299;0.17266222082477375;0.005498698715456141;0.7903472857466377
F22;epsilon;3;rap;False;2262;50;0.5141467727674625;0.5207820870576234;-0.006635314290160965;-0.6748743378566744
F22;epsilon;9;bas;False;2247;50;0.3613707165109034;0.3526291150082916;0.008741601502611876;0.9868487559374248
F22;epsilon;9;rap;False;2247;50;0.5166889185580774;0.5180944180489083;-0.0014054994908308173;-0.15343604832999033
F22;epsilon;27;bas;False;2216;50;0.6588447653429603;0.6539902287672913;0.004854536575669;0.5102856625537464
F22;epsilon;27;rap;False;2216;50;0.4733754512635379;0.4868190166622536;-0.013443565398715739;-1.540464493999713
F23;alpha;1;bas;False;2249;50;0.11871943085815918;0.11046309661833698;0.008256334239822215;1.340011179324658
F23;alpha;1;rap;False;2249;50;0.5126722987994664;0.5147783579400318;-0.0021060591405653853;-0.20983469282980585
F23;alpha;3;bas;False;2247;50;0.2621272808188696;0.253876768932077;0.008250511886792591;0.9861479398195443
F23;alpha;3;rap;False;2247;50;0.5033377837116155;0.5067798063207676;-0.003442022609152171;-0.35858613459984195
F23;alpha;9;bas;False;2230;50;0.5331838565022422;0.51644928418934;0.016734572312902138;1.671013476233934
F23;alpha;9;rap;False;2230;50;0.46143497757847535;0.47616055806214935;-0.01472558048367391;-1.694203809612447
F23;alpha;27;bas;False;2196;50;0.8688524590163934;0.8629604893110763;0.005891969705317096;0.8229968455108808
F23;alpha;27;rap;False;2196;50;0.4599271402550091;0.4592834200542908;0.0006437202007183564;0.07176706055064347
F23;beta;1;bas;False;2249;50;0.03912850155624722;0.04104452744895051;-0.0019160258927032982;-0.5031526548576015
F23;beta;1;rap;False;2249;50;0.5277901289461983;0.5172681747030285;0.010521954243169734;1.0084395641220882
F23;beta;3;bas;False;2247;50;0.08811748998664887;0.09174502320277594;-0.003627533216127087;-0.687159435092933
F23;beta;3;rap;False;2247;50;0.5238095238095238;0.5245355944931306;-0.0007260706836069009;-0.07088549202298815
F23;beta;9;bas;False;2230;50;0.18923766816143497;0.18798777481813633;0.0012498933432986516;0.17517253680557973
F23;beta;9;rap;False;2230;50;0.5251121076233184;0.5319754343740458;-0.0068633267507275265;-0.6916830735480896
F23;beta;27;bas;False;2196;50;0.3674863387978142;0.35842587051996827;0.009060468277845946;1.0064258102967754
F23;beta;27;rap;False;2196;50;0.5186703096539163;0.5302903995579759;-0.01162008990405962;-1.2544466821304898
F23;gamma;1;bas;False;2249;50;0.0542463317029791;0.051905946925365716;0.0023403847776133926;0.5512995015854678
F23;gamma;1;rap;False;2249;50;0.5251222765673633;0.5200683471007417;0.005053929466621551;0.4885496489760506
F23;gamma;3;bas;False;2247;50;0.11838006230529595;0.11674593986256132;0.0016341224427346244;0.2851527116040254
F23;gamma;3;rap;False;2247;50;0.5313751668891856;0.5257794221001458;0.005595744789039674;0.5516309039207974
F23;gamma;9;bas;False;2230;50;0.23632286995515694;0.23791635108115353;-0.0015934811259965807;-0.2079428239431384
F23;gamma;9;rap;False;2230;50;0.5327354260089686;0.5301206620942341;0.0026147639147345377;0.26737240351967234
F23;gamma;27;bas;False;2196;50;0.45491803278688525;0.453789454403849;0.0011285783830362562;0.11683664826336851
F23;gamma;27;rap;False;2196;50;0.505464480874317;0.5190914221039035;-0.013626941229586522;-1.53881528241268
F23;delta;1;bas;False;2249;50;0.0164517563361494;0.021907529572903362;-0.0054557732367539625;-2.17452821989435
F23;delta;1;rap;False;2249;50;0.52690084481992;0.5173581464935777;0.009542698326342115;0.9128113237781109
F23;delta;3;bas;False;2247;50;0.04494882064975523;0.05100786773903841;-0.00605904708928318;-1.6067790382629856
F23;delta;3;rap;False;2247;50;0.5246995994659546;0.5253410149373563;-0.0006414154714017381;-0.06158996125986171
F23;delta;9;bas;False;2230;50;0.10538116591928251;0.10906309365143804;-0.00368192773215554;-0.6658851689725682
F23;delta;9;rap;False;2230;50;0.5309417040358745;0.5376216214095688;-0.006679917373694378;-0.6545157121491186
F23;delta;27;bas;False;2196;50;0.21311475409836064;0.21442384452763524;-0.0013090904292745792;-0.1781773980072841
F23;delta;27;rap;False;2196;50;0.5551001821493625;0.5500351356183202;0.005065046531042283;0.5122022590640873
F23;epsilon;1;bas;False;2249;50;0.07425522454424188;0.07429404340362546;-3.881885938356776e-05;-0.007754019754934426
F23;epsilon;1;rap;False;2249;50;0.5264562027567808;0.5204279872965154;0.006028215460265342;0.5859150871821122
F23;epsilon;3;bas;False;2247;50;0.17311971517578995;0.17001312123843676;0.003106593937353185;0.44615657596855396
F23;epsilon;3;rap;False;2247;50;0.5295950155763239;0.5221651383183116;0.0074298772580123655;0.7496859121468865
F23;epsilon;9;bas;False;2230;50;0.36412556053811657;0.35116221297366607;0.012963347564450507;1.4275355703229007
F23;epsilon;9;rap;False;2230;50;0.5076233183856502;0.5195885393008762;-0.011965220915225854;-1.2781013364282383
F23;epsilon;27;bas;False;2196;50;0.663023679417122;0.656678128853456;0.006345550563666078;0.6560781312638873
F23;epsilon;27;rap;False;2196;50;0.4713114754098361;0.48463591306690146;-0.013324437657065386;-1.5199821412597385
F24;alpha;1;bas;False;2000;50;0.1085;0.11338719945686714;-0.004887199456867133;-0.7651868837819227
F24;alpha;1;rap;False;2000;50;0.504;0.5127086927034494;-0.008708692703449372;-0.8141000292951713
F24;alpha;3;bas;False;1999;50;0.25512756378189094;0.2582407463665289;-0.0031131825846379547;-0.35435964003565673
F24;alpha;3;rap;False;1999;50;0.4842421210605303;0.5013416527988739;-0.017099531738343585;-1.713657701006529
F24;alpha;9;bas;False;1986;50;0.5322255790533736;0.5217049097860227;0.01052066926735087;0.9964915043948196
F24;alpha;9;rap;False;1986;50;0.4566968781470292;0.46893400934247753;-0.01223713119544839;-1.3061096185306356
F24;alpha;27;bas;False;1960;50;0.8765306122448979;0.8637085734086648;0.012822038836233214;1.7412476947582403
F24;alpha;27;rap;False;1960;50;0.46785714285714286;0.45293142081637616;0.014925722040766668;1.55693255912323
F24;beta;1;bas;False;2000;50;0.038;0.037201427645011484;0.0007985723549885188;0.20999941249077406
F24;beta;1;rap;False;2000;50;0.5125;0.519783120125328;-0.0072831201253279205;-0.660334908766459
F24;beta;3;bas;False;1999;50;0.08454227113556778;0.08284328191867214;0.0016989892168956405;0.3185225708266893
F24;beta;3;rap;False;1999;50;0.5332666333166584;0.5309818205322763;0.002284812784382041;0.21074381697456615
F24;beta;9;bas;False;1986;50;0.1903323262839879;0.17377743382516292;0.016554892458824993;2.184419481251041
F24;beta;9;rap;False;1986;50;0.5387713997985901;0.5431807166102104;-0.004409316811620369;-0.4276561772223904
F24;beta;27;bas;False;1960;50;0.35612244897959183;0.34174271659980665;0.014379732379785185;1.5165151027423036
F24;beta;27;rap;False;1960;50;0.5607142857142857;0.5482201031727508;0.01249418254153488;1.283931438545451
F24;gamma;1;bas;False;2000;50;0.048;0.04599371193887885;0.0020062880611211495;0.4707751464906438
F24;gamma;1;rap;False;2000;50;0.5265;0.5244423097636394;0.002057690236360557;0.1863902206693516
F24;gamma;3;bas;False;1999;50;0.11605802901450725;0.10717368741235997;0.008884341602147272;1.4603419827854738
F24;gamma;3;rap;False;1999;50;0.5297648824412207;0.5317167039814116;-0.0019518215401910252;-0.18195807795111701
F24;gamma;9;bas;False;1986;50;0.23766364551863042;0.22637756685216015;0.011286078666470243;1.3440048253235262
F24;gamma;9;rap;False;1986;50;0.5392749244712991;0.5369585127948734;0.002316411676425746;0.23015853552097076
F24;gamma;27;bas;False;1960;50;0.4586734693877551;0.44289663713142385;0.015776832256331218;1.5385388513011282
F24;gamma;27;rap;False;1960;50;0.5295918367346939;0.5284978266732284;0.0010940100614654077;0.11663548844876051
F24;delta;1;bas;False;2000;50;0.0265;0.02247266894899103;0.0040273310510089725;1.2563620462448042
F24;delta;1;rap;False;2000;50;0.53;0.5161202781688894;0.013879721831110583;1.253825030784995
F24;delta;3;bas;False;1999;50;0.05052526263131566;0.051088527920527003;-0.0005632652892113444;-0.13325504403948907
F24;delta;3;rap;False;1999;50;0.5377688844422212;0.5247265982523571;0.013042286189863929;1.1860879479092068
F24;delta;9;bas;False;1986;50;0.10926485397784491;0.10719861969907059;0.002066234278774322;0.3469387715249873
F24;delta;9;rap;False;1986;50;0.5513595166163142;0.5362082566969849;0.015151259919329342;1.4153096264242748
F24;delta;27;bas;False;1960;50;0.20153061224489796;0.2071881977560847;-0.005657585511186789;-0.7561961405966034
F24;delta;27;rap;False;1960;50;0.576530612244898;0.552319503753787;0.02421110849111092;2.3725894065471995
F24;epsilon;1;bas;False;2000;50;0.076;0.07922199890142928;-0.003221998901429275;-0.6009230636881893
F24;epsilon;1;rap;False;2000;50;0.516;0.5182652256155523;-0.002265225615552408;-0.20815492223214827
F24;epsilon;3;bas;False;1999;50;0.1875937968984492;0.1781144650970817;0.00947933180136752;1.2664503349928977
F24;epsilon;3;rap;False;1999;50;0.5187593796898449;0.5167577471016211;0.002001632588223834;0.19147186525759521
F24;epsilon;9;bas;False;1986;50;0.37462235649546827;0.36107672148782316;0.01354563500764518;1.4289117656739585
F24;epsilon;9;rap;False;1986;50;0.5045317220543807;0.5100359451557375;-0.0055042231013568465;-0.5772824170784056
F24;epsilon;27;bas;False;1960;50;0.6887755102040817;0.6602500944113845;0.02852541579269722;2.843197924072401
F24;epsilon;27;rap;False;1960;50;0.4642857142857143;0.47468587189915323;-0.010400157613438925;-1.1229082615645833
F25;alpha;1;bas;False;969;50;0.09391124871001032;0.0954367670000259;-0.0015255182900155942;-0.17776371173801062
F25;alpha;1;rap;False;969;50;0.5386996904024768;0.5383588562241083;0.00034083417836856757;0.022032619925653977
F25;alpha;3;bas;False;967;50;0.21509824198552224;0.22286353648011278;-0.007765294494590554;-0.6626533852488149
F25;alpha;3;rap;False;967;50;0.5542916235780765;0.5481064254328496;0.0061851981452270095;0.43645169153564306
F25;alpha;9;bas;False;963;50;0.4683281412253375;0.4739783473616553;-0.005650206136317857;-0.384202520696989
F25;alpha;9;rap;False;963;50;0.5462097611630322;0.53988646001426;0.006323301148772238;0.4934956409061102
F25;alpha;27;bas;False;953;50;0.8488982161594963;0.8479404386472972;0.0009577775121990466;0.0834355294350228
F25;alpha;27;rap;False;953;50;0.5141657922350472;0.5295424672576915;-0.015376675022644259;-1.1257718880949936
F25;beta;1;bas;False;969;50;0.033023735810113516;0.04128748766662011;-0.008263751856506598;-1.5371378748155757
F25;beta;1;rap;False;969;50;0.5056759545923633;0.5191460475708293;-0.013470092978465952;-0.8384165851490741
F25;beta;3;bas;False;967;50;0.09617373319544985;0.09498289231074487;0.0011908408847049765;0.1453540639058444
F25;beta;3;rap;False;967;50;0.5201654601861427;0.5269540891219298;-0.006788628935786974;-0.4308515065301385
F25;beta;9;bas;False;963;50;0.17653167185877466;0.19161819715346937;-0.015086525294694711;-1.485024358596185
F25;beta;9;rap;False;963;50;0.5223260643821391;0.5328075937362943;-0.010481529354155186;-0.6916758998227789
F25;beta;27;bas;False;953;50;0.3683105981112277;0.3595605644781487;0.008750033633079015;0.6571438285982133
F25;beta;27;rap;False;953;50;0.5288562434417629;0.5308518798174201;-0.001995636375657149;-0.14799780225184184
F25;gamma;1;bas;False;969;50;0.05159958720330237;0.051650709312322754;-5.11221090203829e-05;-0.008041709380097068
F25;gamma;1;rap;False;969;50;0.5098039215686274;0.5245607265065899;-0.01475680493796246;-0.9342255033715736
F25;gamma;3;bas;False;967;50;0.10754912099276112;0.11773514278485887;-0.01018602179209777;-1.172493795795835
F25;gamma;3;rap;False;967;50;0.5367114788004137;0.5312371659433446;0.005474312857069064;0.35221763155355384
F25;gamma;9;bas;False;963;50;0.23572170301142265;0.23888738549440466;-0.0031656824829820475;-0.2742290036075349
F25;gamma;9;rap;False;963;50;0.5129802699896158;0.5348085622629457;-0.02182829227332988;-1.457845911673598
F25;gamma;27;bas;False;953;50;0.43966421825813223;0.4516505478851496;-0.011986329627017343;-0.8371414550397888
F25;gamma;27;rap;False;953;50;0.5236096537250787;0.5256181670156137;-0.00200851329053497;-0.15432624927973712
F25;delta;1;bas;False;969;50;0.022703818369453045;0.0241968747606096;-0.0014930563911565542;-0.32680710161237736
F25;delta;1;rap;False;969;50;0.4932920536635707;0.5155544756733454;-0.022262422009774716;-1.3959507559034667
F25;delta;3;bas;False;967;50;0.04653567735263702;0.0542063320518738;-0.007670654699236782;-1.2646559281913585
F25;delta;3;rap;False;967;50;0.5077559462254395;0.5248908361391543;-0.0171348899137148;-1.0801649414545065
F25;delta;9;bas;False;963;50;0.10072689511941849;0.11032000407942559;-0.009593108960007101;-1.1522859807602983
F25;delta;9;rap;False;963;50;0.5254413291796469;0.5359355904861539;-0.01049426130650696;-0.6664814936194101
F25;delta;27;bas;False;953;50;0.21406086044071354;0.2113865107090513;0.00267434973166226;0.24110134510642284
F25;delta;27;rap;False;953;50;0.540398740818468;0.5505720258696715;-0.010173285051203405;-0.6766665919375588
F25;epsilon;1;bas;False;969;50;0.08152734778121776;0.07356236953337457;0.007964978247843186;1.0159422873335806
F25;epsilon;1;rap;False;969;50;0.5139318885448917;0.5266782121538565;-0.012746323608964853;-0.8085339953888376
